ts_utc,direction,band_lo,band_hi,trigger,atr,ob_time,confirm_time,zone_width,entry_mid,datetime,entry_low,entry_high
2024-01-01 19:00:00+00:00,BUY,2064.155,2065.405,2064.78,,2024-01-01 18:30:00+00:00,2024-01-01 18:45:00+00:00,1.25,2064.78,2024-01-01 19:00:00+00:00,2064.155,2065.405
2024-01-02 00:30:00+00:00,BUY,2069.415,2071.605,2070.51,,2024-01-02 00:00:00+00:00,2024-01-02 00:15:00+00:00,2.1900000000000546,2070.51,2024-01-02 00:30:00+00:00,2069.415,2071.605
2024-01-03 00:45:00+00:00,SELL,2063.405,2064.225,2063.815,,2024-01-03 00:15:00+00:00,2024-01-03 00:30:00+00:00,0.819999999999709,2063.815,2024-01-03 00:45:00+00:00,2063.405,2064.225
2024-01-04 00:30:00+00:00,SELL,2042.435,2043.395,2042.915,,2024-01-04 00:00:00+00:00,2024-01-04 00:15:00+00:00,0.9600000000000364,2042.915,2024-01-04 00:30:00+00:00,2042.435,2043.395
2024-01-05 00:30:00+00:00,SELL,2043.055,2044.755,2043.9050000000002,,2024-01-05 00:00:00+00:00,2024-01-05 00:15:00+00:00,1.7000000000000455,2043.9050000000002,2024-01-05 00:30:00+00:00,2043.055,2044.755
2024-01-08 00:30:00+00:00,SELL,2034.505,2036.045,2035.275,,2024-01-08 00:00:00+00:00,2024-01-08 00:15:00+00:00,1.5399999999999636,2035.275,2024-01-08 00:30:00+00:00,2034.505,2036.045
2024-01-09 00:30:00+00:00,SELL,2032.395,2032.985,2032.69,,2024-01-09 00:00:00+00:00,2024-01-09 00:15:00+00:00,0.5899999999999181,2032.69,2024-01-09 00:30:00+00:00,2032.395,2032.985
2024-01-10 00:30:00+00:00,SELL,2028.715,2030.135,2029.425,,2024-01-10 00:00:00+00:00,2024-01-10 00:15:00+00:00,1.4200000000000728,2029.425,2024-01-10 00:30:00+00:00,2028.715,2030.135
2024-01-11 00:30:00+00:00,BUY,2030.965,2032.415,2031.69,,2024-01-11 00:00:00+00:00,2024-01-11 00:15:00+00:00,1.4500000000000455,2031.69,2024-01-11 00:30:00+00:00,2030.965,2032.415
2024-01-12 00:30:00+00:00,BUY,2034.125,2035.055,2034.5900000000001,,2024-01-12 00:00:00+00:00,2024-01-12 00:15:00+00:00,0.9300000000000637,2034.5900000000001,2024-01-12 00:30:00+00:00,2034.125,2035.055
2024-01-15 00:30:00+00:00,BUY,2052.878,2054.475,2053.6765,,2024-01-15 00:00:00+00:00,2024-01-15 00:15:00+00:00,1.5969999999997526,2053.6765,2024-01-15 00:30:00+00:00,2052.878,2054.475
2024-01-16 00:45:00+00:00,BUY,2047.898,2049.145,2048.5215,,2024-01-16 00:15:00+00:00,2024-01-16 00:30:00+00:00,1.247000000000071,2048.5215,2024-01-16 00:45:00+00:00,2047.898,2049.145
2024-01-17 00:30:00+00:00,SELL,2021.385,2025.385,2023.385,,2024-01-17 00:00:00+00:00,2024-01-17 00:15:00+00:00,4.0,2023.385,2024-01-17 00:30:00+00:00,2021.385,2025.385
2024-01-18 00:30:00+00:00,SELL,2006.065,2008.385,2007.225,,2024-01-18 00:00:00+00:00,2024-01-18 00:15:00+00:00,2.3199999999999363,2007.225,2024-01-18 00:30:00+00:00,2006.065,2008.385
2024-01-19 00:30:00+00:00,BUY,2020.835,2021.355,2021.095,,2024-01-19 00:00:00+00:00,2024-01-19 00:15:00+00:00,0.5199999999999818,2021.095,2024-01-19 00:30:00+00:00,2020.835,2021.355
2024-01-22 00:30:00+00:00,SELL,2023.928,2025.425,2024.6765,,2024-01-22 00:00:00+00:00,2024-01-22 00:15:00+00:00,1.4969999999998436,2024.6765,2024-01-22 00:30:00+00:00,2023.928,2025.425
2024-01-23 00:30:00+00:00,BUY,2027.464,2028.915,2028.1895,,2024-01-23 00:00:00+00:00,2024-01-23 00:15:00+00:00,1.4510000000000218,2028.1895,2024-01-23 00:30:00+00:00,2027.464,2028.915
2024-01-24 00:30:00+00:00,SELL,2023.365,2024.418,2023.8915,,2024-01-24 00:00:00+00:00,2024-01-24 00:15:00+00:00,1.0529999999998836,2023.8915,2024-01-24 00:30:00+00:00,2023.365,2024.418
2024-01-25 00:30:00+00:00,SELL,2015.625,2016.315,2015.97,,2024-01-25 00:00:00+00:00,2024-01-25 00:15:00+00:00,0.6900000000000546,2015.97,2024-01-25 00:30:00+00:00,2015.625,2016.315
2024-01-26 00:30:00+00:00,BUY,2020.955,2021.645,2021.3,,2024-01-26 00:00:00+00:00,2024-01-26 00:15:00+00:00,0.6900000000000546,2021.3,2024-01-26 00:30:00+00:00,2020.955,2021.645
2024-01-29 00:30:00+00:00,BUY,2025.055,2026.765,2025.91,,2024-01-29 00:00:00+00:00,2024-01-29 00:15:00+00:00,1.7100000000000364,2025.91,2024-01-29 00:30:00+00:00,2025.055,2026.765
2024-01-30 00:45:00+00:00,BUY,2031.785,2032.975,2032.38,,2024-01-30 00:15:00+00:00,2024-01-30 00:30:00+00:00,1.1899999999998272,2032.38,2024-01-30 00:45:00+00:00,2031.785,2032.975
2024-01-31 00:30:00+00:00,BUY,2033.735,2034.465,2034.1,,2024-01-31 00:00:00+00:00,2024-01-31 00:15:00+00:00,0.7300000000000182,2034.1,2024-01-31 00:30:00+00:00,2033.735,2034.465
2024-02-01 00:30:00+00:00,BUY,2044.705,2045.605,2045.155,,2024-02-01 00:00:00+00:00,2024-02-01 00:15:00+00:00,0.900000000000091,2045.155,2024-02-01 00:30:00+00:00,2044.705,2045.605
2024-02-02 00:30:00+00:00,BUY,2054.288,2055.284,2054.786,,2024-02-02 00:00:00+00:00,2024-02-02 00:15:00+00:00,0.9960000000000946,2054.786,2024-02-02 00:30:00+00:00,2054.288,2055.284
2024-02-05 00:30:00+00:00,SELL,2029.515,2031.785,2030.65,,2024-02-05 00:00:00+00:00,2024-02-05 00:15:00+00:00,2.269999999999982,2030.65,2024-02-05 00:30:00+00:00,2029.515,2031.785
2024-02-06 00:30:00+00:00,SELL,2025.798,2026.855,2026.3265000000001,,2024-02-06 00:00:00+00:00,2024-02-06 00:15:00+00:00,1.0570000000000164,2026.3265000000001,2024-02-06 00:30:00+00:00,2025.798,2026.855
2024-02-07 00:30:00+00:00,BUY,2034.655,2035.395,2035.025,,2024-02-07 00:00:00+00:00,2024-02-07 00:15:00+00:00,0.7400000000000091,2035.025,2024-02-07 00:30:00+00:00,2034.655,2035.395
2024-02-08 00:30:00+00:00,SELL,2031.014,2032.425,2031.7195,,2024-02-08 00:00:00+00:00,2024-02-08 00:15:00+00:00,1.4110000000000582,2031.7195,2024-02-08 00:30:00+00:00,2031.014,2032.425
2024-02-09 00:30:00+00:00,SELL,2032.505,2032.975,2032.74,,2024-02-09 00:00:00+00:00,2024-02-09 00:15:00+00:00,0.4699999999997999,2032.74,2024-02-09 00:30:00+00:00,2032.505,2032.975
2024-02-12 00:30:00+00:00,SELL,2022.865,2023.425,2023.145,,2024-02-12 00:00:00+00:00,2024-02-12 00:15:00+00:00,0.5599999999999454,2023.145,2024-02-12 00:30:00+00:00,2022.865,2023.425
2024-02-13 00:30:00+00:00,SELL,2018.905,2019.935,2019.42,,2024-02-13 00:00:00+00:00,2024-02-13 00:15:00+00:00,1.0299999999999727,2019.42,2024-02-13 00:30:00+00:00,2018.905,2019.935
2024-02-14 00:30:00+00:00,SELL,1992.075,1992.665,1992.37,,2024-02-14 00:00:00+00:00,2024-02-14 00:15:00+00:00,0.5899999999999181,1992.37,2024-02-14 00:30:00+00:00,1992.075,1992.665
2024-02-15 00:30:00+00:00,SELL,1991.795,1992.585,1992.19,,2024-02-15 00:00:00+00:00,2024-02-15 00:15:00+00:00,0.7899999999999636,1992.19,2024-02-15 00:30:00+00:00,1991.795,1992.585
2024-02-16 00:45:00+00:00,BUY,2003.305,2003.815,2003.56,,2024-02-16 00:15:00+00:00,2024-02-16 00:30:00+00:00,0.5099999999999909,2003.56,2024-02-16 00:45:00+00:00,2003.305,2003.815
2024-02-19 00:30:00+00:00,BUY,2018.475,2019.055,2018.7649999999999,,2024-02-19 00:00:00+00:00,2024-02-19 00:15:00+00:00,0.5800000000001546,2018.7649999999999,2024-02-19 00:30:00+00:00,2018.475,2019.055
2024-02-20 00:30:00+00:00,BUY,2018.454,2019.485,2018.9695,,2024-02-20 00:00:00+00:00,2024-02-20 00:15:00+00:00,1.030999999999949,2018.9695,2024-02-20 00:30:00+00:00,2018.454,2019.485
2024-02-21 00:30:00+00:00,BUY,2030.075,2031.375,2030.725,,2024-02-21 00:00:00+00:00,2024-02-21 00:15:00+00:00,1.2999999999999545,2030.725,2024-02-21 00:30:00+00:00,2030.075,2031.375
2024-02-22 00:30:00+00:00,BUY,2028.495,2029.915,2029.205,,2024-02-22 00:00:00+00:00,2024-02-22 00:15:00+00:00,1.4200000000000728,2029.205,2024-02-22 00:30:00+00:00,2028.495,2029.915
2024-02-23 00:30:00+00:00,SELL,2025.295,2026.095,2025.6950000000002,,2024-02-23 00:00:00+00:00,2024-02-23 00:15:00+00:00,0.7999999999999545,2025.6950000000002,2024-02-23 00:30:00+00:00,2025.295,2026.095
2024-02-26 00:45:00+00:00,BUY,2032.465,2033.335,2032.9,,2024-02-26 00:15:00+00:00,2024-02-26 00:30:00+00:00,0.8700000000001182,2032.9,2024-02-26 00:45:00+00:00,2032.465,2033.335
2024-02-27 00:30:00+00:00,BUY,2032.948,2033.755,2033.3515000000002,,2024-02-27 00:00:00+00:00,2024-02-27 00:15:00+00:00,0.8070000000000164,2033.3515000000002,2024-02-27 00:30:00+00:00,2032.948,2033.755
2024-02-28 00:30:00+00:00,SELL,2029.878,2030.818,2030.348,,2024-02-28 00:00:00+00:00,2024-02-28 00:15:00+00:00,0.9400000000000546,2030.348,2024-02-28 00:30:00+00:00,2029.878,2030.818
2024-02-29 00:30:00+00:00,BUY,2034.715,2035.695,2035.205,,2024-02-29 00:00:00+00:00,2024-02-29 00:15:00+00:00,0.9800000000000182,2035.205,2024-02-29 00:30:00+00:00,2034.715,2035.695
2024-03-01 00:30:00+00:00,BUY,2044.365,2045.595,2044.98,,2024-03-01 00:00:00+00:00,2024-03-01 00:15:00+00:00,1.2300000000000182,2044.98,2024-03-01 00:30:00+00:00,2044.365,2045.595
2024-03-04 00:30:00+00:00,BUY,2080.395,2080.825,2080.6099999999997,,2024-03-04 00:00:00+00:00,2024-03-04 00:15:00+00:00,0.4299999999998363,2080.6099999999997,2024-03-04 00:30:00+00:00,2080.395,2080.825
2024-03-05 00:30:00+00:00,BUY,2115.265,2115.995,2115.63,,2024-03-05 00:00:00+00:00,2024-03-05 00:15:00+00:00,0.7300000000000182,2115.63,2024-03-05 00:30:00+00:00,2115.265,2115.995
2024-03-06 00:30:00+00:00,BUY,2126.055,2126.955,2126.505,,2024-03-06 00:00:00+00:00,2024-03-06 00:15:00+00:00,0.900000000000091,2126.505,2024-03-06 00:30:00+00:00,2126.055,2126.955
2024-03-07 00:30:00+00:00,BUY,2155.534,2158.178,2156.8559999999998,,2024-03-07 00:00:00+00:00,2024-03-07 00:15:00+00:00,2.643999999999778,2156.8559999999998,2024-03-07 00:30:00+00:00,2155.534,2158.178
2024-03-08 00:30:00+00:00,BUY,2157.325,2157.915,2157.62,,2024-03-08 00:00:00+00:00,2024-03-08 00:15:00+00:00,0.5900000000001455,2157.62,2024-03-08 00:30:00+00:00,2157.325,2157.915
2024-03-11 00:30:00+00:00,BUY,2180.095,2181.555,2180.825,,2024-03-11 00:00:00+00:00,2024-03-11 00:15:00+00:00,1.4600000000000364,2180.825,2024-03-11 00:30:00+00:00,2180.095,2181.555
2024-03-12 00:30:00+00:00,BUY,2178.078,2179.075,2178.5765,,2024-03-12 00:00:00+00:00,2024-03-12 00:15:00+00:00,0.9969999999998436,2178.5765,2024-03-12 00:30:00+00:00,2178.078,2179.075
2024-03-13 00:30:00+00:00,SELL,2158.855,2159.765,2159.31,,2024-03-13 00:00:00+00:00,2024-03-13 00:15:00+00:00,0.9099999999998545,2159.31,2024-03-13 00:30:00+00:00,2158.855,2159.765
2024-03-14 00:45:00+00:00,BUY,2169.728,2171.845,2170.7865,,2024-03-14 00:00:00+00:00,2024-03-14 00:30:00+00:00,2.1169999999997344,2170.7865,2024-03-14 00:45:00+00:00,2169.728,2171.845
2024-03-15 00:30:00+00:00,BUY,2163.858,2165.398,2164.628,,2024-03-15 00:00:00+00:00,2024-03-15 00:15:00+00:00,1.5399999999999636,2164.628,2024-03-15 00:30:00+00:00,2163.858,2165.398
2024-03-18 00:30:00+00:00,SELL,2146.955,2148.165,2147.56,,2024-03-18 00:00:00+00:00,2024-03-18 00:15:00+00:00,1.2100000000000364,2147.56,2024-03-18 00:30:00+00:00,2146.955,2148.165
2024-03-19 00:30:00+00:00,SELL,2158.325,2160.375,2159.35,,2024-03-19 00:00:00+00:00,2024-03-19 00:15:00+00:00,2.050000000000182,2159.35,2024-03-19 00:30:00+00:00,2158.325,2160.375
2024-03-20 00:30:00+00:00,SELL,2156.695,2157.705,2157.2,,2024-03-20 00:00:00+00:00,2024-03-20 00:15:00+00:00,1.0099999999997635,2157.2,2024-03-20 00:30:00+00:00,2156.695,2157.705
2024-03-21 00:30:00+00:00,BUY,2202.595,2204.045,2203.3199999999997,,2024-03-21 00:00:00+00:00,2024-03-21 00:15:00+00:00,1.4500000000002728,2203.3199999999997,2024-03-21 00:30:00+00:00,2202.595,2204.045
2024-03-22 00:30:00+00:00,SELL,2172.935,2174.795,2173.865,,2024-03-22 00:00:00+00:00,2024-03-22 00:15:00+00:00,1.8600000000001273,2173.865,2024-03-22 00:30:00+00:00,2172.935,2174.795
2024-03-25 00:30:00+00:00,SELL,2168.815,2170.215,2169.5150000000003,,2024-03-25 00:00:00+00:00,2024-03-25 00:15:00+00:00,1.400000000000091,2169.5150000000003,2024-03-25 00:30:00+00:00,2168.815,2170.215
2024-03-26 00:30:00+00:00,BUY,2171.695,2172.715,2172.205,,2024-03-26 00:00:00+00:00,2024-03-26 00:15:00+00:00,1.0199999999999818,2172.205,2024-03-26 00:30:00+00:00,2171.695,2172.715
2024-03-27 00:30:00+00:00,BUY,2176.305,2178.305,2177.305,,2024-03-27 00:00:00+00:00,2024-03-27 00:15:00+00:00,2.0,2177.305,2024-03-27 00:30:00+00:00,2176.305,2178.305
2024-03-28 00:45:00+00:00,BUY,2194.375,2195.915,2195.145,,2024-03-28 00:00:00+00:00,2024-03-28 00:30:00+00:00,1.5399999999999636,2195.145,2024-03-28 00:45:00+00:00,2194.375,2195.915
2024-04-01 00:30:00+00:00,BUY,2261.075,2265.075,2263.075,,2024-04-01 00:00:00+00:00,2024-04-01 00:15:00+00:00,4.0,2263.075,2024-04-01 00:30:00+00:00,2261.075,2265.075
2024-04-02 00:30:00+00:00,BUY,2250.885,2252.285,2251.585,,2024-04-02 00:00:00+00:00,2024-04-02 00:15:00+00:00,1.3999999999996362,2251.585,2024-04-02 00:30:00+00:00,2250.885,2252.285
2024-04-03 00:30:00+00:00,BUY,2285.025,2286.898,2285.9615000000003,,2024-04-03 00:00:00+00:00,2024-04-03 00:15:00+00:00,1.8730000000000473,2285.9615000000003,2024-04-03 00:30:00+00:00,2285.025,2286.898
2024-04-04 00:30:00+00:00,BUY,2298.238,2299.455,2298.8464999999997,,2024-04-04 00:00:00+00:00,2024-04-04 00:15:00+00:00,1.2170000000000982,2298.8464999999997,2024-04-04 00:30:00+00:00,2298.238,2299.455
2024-04-05 00:30:00+00:00,SELL,2276.485,2278.785,2277.635,,2024-04-05 00:00:00+00:00,2024-04-05 00:15:00+00:00,2.299999999999727,2277.635,2024-04-05 00:30:00+00:00,2276.485,2278.785
2024-04-08 00:30:00+00:00,BUY,2341.615,2345.505,2343.56,,2024-04-08 00:00:00+00:00,2024-04-08 00:15:00+00:00,3.8900000000003274,2343.56,2024-04-08 00:30:00+00:00,2341.615,2345.505
2024-04-09 00:30:00+00:00,BUY,2343.185,2344.335,2343.76,,2024-04-09 00:00:00+00:00,2024-04-09 00:15:00+00:00,1.150000000000091,2343.76,2024-04-09 00:30:00+00:00,2343.185,2344.335
2024-04-10 00:30:00+00:00,BUY,2350.825,2353.355,2352.09,,2024-04-10 00:00:00+00:00,2024-04-10 00:15:00+00:00,2.5300000000002,2352.09,2024-04-10 00:30:00+00:00,2350.825,2353.355
2024-04-11 00:30:00+00:00,BUY,2343.065,2346.005,2344.535,,2024-04-11 00:00:00+00:00,2024-04-11 00:15:00+00:00,2.9400000000000546,2344.535,2024-04-11 00:30:00+00:00,2343.065,2346.005
2024-04-12 00:30:00+00:00,BUY,2382.685,2384.655,2383.67,,2024-04-12 00:00:00+00:00,2024-04-12 00:15:00+00:00,1.9700000000002547,2383.67,2024-04-12 00:30:00+00:00,2382.685,2384.655
2024-04-15 00:30:00+00:00,SELL,2355.825,2358.545,2357.185,,2024-04-15 00:00:00+00:00,2024-04-15 00:15:00+00:00,2.7200000000002547,2357.185,2024-04-15 00:30:00+00:00,2355.825,2358.545
2024-04-16 00:30:00+00:00,BUY,2384.195,2388.125,2386.16,,2024-04-16 00:00:00+00:00,2024-04-16 00:15:00+00:00,3.9299999999998363,2386.16,2024-04-16 00:30:00+00:00,2384.195,2388.125
2024-04-17 00:30:00+00:00,BUY,2381.135,2382.085,2381.61,,2024-04-17 00:00:00+00:00,2024-04-17 00:15:00+00:00,0.9499999999998181,2381.61,2024-04-17 00:30:00+00:00,2381.135,2382.085
2024-04-18 00:30:00+00:00,SELL,2373.148,2374.755,2373.9515,,2024-04-18 00:00:00+00:00,2024-04-18 00:15:00+00:00,1.606999999999971,2373.9515,2024-04-18 00:30:00+00:00,2373.148,2374.755
2024-04-19 00:30:00+00:00,BUY,2384.664,2388.664,2386.664,,2024-04-19 00:00:00+00:00,2024-04-19 00:15:00+00:00,4.0,2386.664,2024-04-19 00:30:00+00:00,2384.664,2388.664
2024-04-22 00:30:00+00:00,SELL,2369.345,2372.375,2370.8599999999997,,2024-04-22 00:00:00+00:00,2024-04-22 00:15:00+00:00,3.0300000000002,2370.8599999999997,2024-04-22 00:30:00+00:00,2369.345,2372.375
2024-04-23 00:30:00+00:00,SELL,2302.765,2306.765,2304.765,,2024-04-23 00:00:00+00:00,2024-04-23 00:15:00+00:00,4.0,2304.765,2024-04-23 00:30:00+00:00,2302.765,2306.765
2024-04-24 00:30:00+00:00,SELL,2326.465,2329.975,2328.2200000000003,,2024-04-24 00:00:00+00:00,2024-04-24 00:15:00+00:00,3.5099999999997635,2328.2200000000003,2024-04-24 00:30:00+00:00,2326.465,2329.975
2024-04-25 00:30:00+00:00,SELL,2313.084,2314.635,2313.8595,,2024-04-25 00:00:00+00:00,2024-04-25 00:15:00+00:00,1.5510000000003856,2313.8595,2024-04-25 00:30:00+00:00,2313.084,2314.635
2024-04-26 00:45:00+00:00,BUY,2334.845,2338.038,2336.4415,,2024-04-26 00:15:00+00:00,2024-04-26 00:30:00+00:00,3.193000000000211,2336.4415,2024-04-26 00:45:00+00:00,2334.845,2338.038
2024-04-29 00:30:00+00:00,SELL,2327.255,2330.345,2328.8,,2024-04-29 00:00:00+00:00,2024-04-29 00:15:00+00:00,3.0899999999996908,2328.8,2024-04-29 00:30:00+00:00,2327.255,2330.345
2024-04-30 00:30:00+00:00,SELL,2327.545,2329.385,2328.465,,2024-04-30 00:00:00+00:00,2024-04-30 00:15:00+00:00,1.8400000000001455,2328.465,2024-04-30 00:30:00+00:00,2327.545,2329.385
2024-05-01 00:30:00+00:00,SELL,2281.805,2284.435,2283.12,,2024-05-01 00:00:00+00:00,2024-05-01 00:15:00+00:00,2.630000000000109,2283.12,2024-05-01 00:30:00+00:00,2281.805,2284.435
2024-05-02 00:30:00+00:00,BUY,2319.175,2320.875,2320.025,,2024-05-02 00:00:00+00:00,2024-05-02 00:15:00+00:00,1.699999999999818,2320.025,2024-05-02 00:30:00+00:00,2319.175,2320.875
2024-05-03 00:30:00+00:00,BUY,2302.365,2303.745,2303.055,,2024-05-03 00:00:00+00:00,2024-05-03 00:15:00+00:00,1.3800000000001091,2303.055,2024-05-03 00:30:00+00:00,2302.365,2303.745
2024-05-06 00:30:00+00:00,BUY,2308.015,2309.755,2308.885,,2024-05-06 00:00:00+00:00,2024-05-06 00:15:00+00:00,1.7400000000002365,2308.885,2024-05-06 00:30:00+00:00,2308.015,2309.755
2024-05-07 00:30:00+00:00,BUY,2323.395,2324.925,2324.16,,2024-05-07 00:00:00+00:00,2024-05-07 00:15:00+00:00,1.5300000000002,2324.16,2024-05-07 00:30:00+00:00,2323.395,2324.925
2024-05-08 00:30:00+00:00,BUY,2316.715,2318.395,2317.5550000000003,,2024-05-08 00:00:00+00:00,2024-05-08 00:15:00+00:00,1.6799999999998363,2317.5550000000003,2024-05-08 00:30:00+00:00,2316.715,2318.395
2024-05-09 00:30:00+00:00,BUY,2311.835,2314.025,2312.9300000000003,,2024-05-09 00:00:00+00:00,2024-05-09 00:15:00+00:00,2.1900000000000546,2312.9300000000003,2024-05-09 00:30:00+00:00,2311.835,2314.025
2024-05-10 00:30:00+00:00,BUY,2352.288,2353.365,2352.8265,,2024-05-10 00:00:00+00:00,2024-05-10 00:15:00+00:00,1.0769999999997708,2352.8265,2024-05-10 00:30:00+00:00,2352.288,2353.365
2024-05-13 00:30:00+00:00,BUY,2354.915,2356.925,2355.92,,2024-05-13 00:00:00+00:00,2024-05-13 00:15:00+00:00,2.0100000000002183,2355.92,2024-05-13 00:30:00+00:00,2354.915,2356.925
2024-05-14 00:30:00+00:00,BUY,2342.828,2344.635,2343.7315,,2024-05-14 00:00:00+00:00,2024-05-14 00:15:00+00:00,1.8070000000002437,2343.7315,2024-05-14 00:30:00+00:00,2342.828,2344.635
2024-05-15 00:30:00+00:00,BUY,2359.428,2360.685,2360.0564999999997,,2024-05-15 00:00:00+00:00,2024-05-15 00:15:00+00:00,1.2570000000000618,2360.0564999999997,2024-05-15 00:30:00+00:00,2359.428,2360.685
2024-05-16 00:30:00+00:00,BUY,2386.945,2389.305,2388.125,,2024-05-16 00:00:00+00:00,2024-05-16 00:15:00+00:00,2.3599999999996726,2388.125,2024-05-16 00:30:00+00:00,2386.945,2389.305
2024-05-17 00:45:00+00:00,BUY,2376.515,2377.815,2377.165,,2024-05-17 00:00:00+00:00,2024-05-17 00:30:00+00:00,1.300000000000182,2377.165,2024-05-17 00:45:00+00:00,2376.515,2377.815
2024-05-20 00:30:00+00:00,BUY,2436.495,2439.548,2438.0215,,2024-05-20 00:00:00+00:00,2024-05-20 00:15:00+00:00,3.0529999999998836,2438.0215,2024-05-20 00:30:00+00:00,2436.495,2439.548
2024-05-21 00:30:00+00:00,BUY,2412.365,2414.675,2413.52,,2024-05-21 00:00:00+00:00,2024-05-21 00:15:00+00:00,2.3100000000004,2413.52,2024-05-21 00:30:00+00:00,2412.365,2414.675
2024-05-22 00:30:00+00:00,SELL,2412.054,2414.674,2413.364,,2024-05-22 00:00:00+00:00,2024-05-22 00:15:00+00:00,2.619999999999891,2413.364,2024-05-22 00:30:00+00:00,2412.054,2414.674
2024-05-23 00:30:00+00:00,SELL,2371.685,2373.185,2372.435,,2024-05-23 00:00:00+00:00,2024-05-23 00:15:00+00:00,1.5,2372.435,2024-05-23 00:30:00+00:00,2371.685,2373.185
2024-05-24 00:30:00+00:00,SELL,2330.355,2333.345,2331.85,,2024-05-24 00:00:00+00:00,2024-05-24 00:15:00+00:00,2.9899999999997817,2331.85,2024-05-24 00:30:00+00:00,2330.355,2333.345
2024-05-27 00:30:00+00:00,SELL,2342.885,2345.948,2344.4165000000003,,2024-05-27 00:00:00+00:00,2024-05-27 00:15:00+00:00,3.062999999999647,2344.4165000000003,2024-05-27 00:30:00+00:00,2342.885,2345.948
2024-05-28 00:30:00+00:00,BUY,2350.305,2351.645,2350.975,,2024-05-28 00:00:00+00:00,2024-05-28 00:15:00+00:00,1.3400000000001455,2350.975,2024-05-28 00:30:00+00:00,2350.305,2351.645
2024-05-29 00:30:00+00:00,BUY,2356.728,2358.355,2357.5415000000003,,2024-05-29 00:00:00+00:00,2024-05-29 00:15:00+00:00,1.6269999999999527,2357.5415000000003,2024-05-29 00:30:00+00:00,2356.728,2358.355
2024-05-30 00:30:00+00:00,SELL,2333.975,2336.195,2335.085,,2024-05-30 00:00:00+00:00,2024-05-30 00:15:00+00:00,2.2200000000002547,2335.085,2024-05-30 00:30:00+00:00,2333.975,2336.195
2024-05-31 00:30:00+00:00,BUY,2343.098,2345.395,2344.2465,,2024-05-31 00:00:00+00:00,2024-05-31 00:15:00+00:00,2.2970000000000255,2344.2465,2024-05-31 00:30:00+00:00,2343.098,2345.395
2024-06-03 00:30:00+00:00,SELL,2320.145,2322.395,2321.27,,2024-06-03 00:00:00+00:00,2024-06-03 00:15:00+00:00,2.25,2321.27,2024-06-03 00:30:00+00:00,2320.145,2322.395
2024-06-04 00:45:00+00:00,BUY,2347.025,2348.585,2347.8050000000003,,2024-06-04 00:15:00+00:00,2024-06-04 00:30:00+00:00,1.5599999999999454,2347.8050000000003,2024-06-04 00:45:00+00:00,2347.025,2348.585
2024-06-05 00:30:00+00:00,BUY,2336.058,2337.728,2336.893,,2024-06-05 00:00:00+00:00,2024-06-05 00:15:00+00:00,1.6700000000000728,2336.893,2024-06-05 00:30:00+00:00,2336.058,2337.728
2024-06-06 00:30:00+00:00,BUY,2366.788,2369.068,2367.928,,2024-06-06 00:00:00+00:00,2024-06-06 00:15:00+00:00,2.2800000000002,2367.928,2024-06-06 00:30:00+00:00,2366.788,2369.068
2024-06-07 00:30:00+00:00,BUY,2379.115,2381.975,2380.545,,2024-06-07 00:00:00+00:00,2024-06-07 00:15:00+00:00,2.8600000000001273,2380.545,2024-06-07 00:30:00+00:00,2379.115,2381.975
2024-06-10 00:30:00+00:00,SELL,2292.615,2295.275,2293.9449999999997,,2024-06-10 00:00:00+00:00,2024-06-10 00:15:00+00:00,2.6600000000003092,2293.9449999999997,2024-06-10 00:30:00+00:00,2292.615,2295.275
2024-06-11 00:45:00+00:00,SELL,2301.944,2303.348,2302.6459999999997,,2024-06-11 00:15:00+00:00,2024-06-11 00:30:00+00:00,1.4039999999999964,2302.6459999999997,2024-06-11 00:45:00+00:00,2301.944,2303.348
2024-06-12 00:30:00+00:00,SELL,2313.468,2314.228,2313.848,,2024-06-12 00:00:00+00:00,2024-06-12 00:15:00+00:00,0.7600000000002183,2313.848,2024-06-12 00:30:00+00:00,2313.468,2314.228
2024-06-13 00:30:00+00:00,SELL,2313.385,2314.658,2314.0215,,2024-06-13 00:00:00+00:00,2024-06-13 00:15:00+00:00,1.2729999999996835,2314.0215,2024-06-13 00:30:00+00:00,2313.385,2314.658
2024-06-14 00:30:00+00:00,SELL,2303.385,2305.548,2304.4665,,2024-06-14 00:00:00+00:00,2024-06-14 00:15:00+00:00,2.162999999999556,2304.4665,2024-06-14 00:30:00+00:00,2303.385,2305.548
2024-06-17 00:30:00+00:00,BUY,2323.705,2324.728,2324.2165,,2024-06-17 00:00:00+00:00,2024-06-17 00:15:00+00:00,1.0230000000001382,2324.2165,2024-06-17 00:30:00+00:00,2323.705,2324.728
2024-06-18 00:30:00+00:00,BUY,2322.915,2324.338,2323.6265000000003,,2024-06-18 00:00:00+00:00,2024-06-18 00:15:00+00:00,1.4230000000002292,2323.6265000000003,2024-06-18 00:30:00+00:00,2322.915,2324.338
2024-06-19 00:30:00+00:00,BUY,2327.465,2328.315,2327.8900000000003,,2024-06-19 00:00:00+00:00,2024-06-19 00:15:00+00:00,0.849999999999909,2327.8900000000003,2024-06-19 00:30:00+00:00,2327.465,2328.315
