date,reason,asia_hi,asia_lo,pierce_hi,pierce_lo,direction,datetime,entry_low,entry_high,zone_width,fvg_pass
2017-09-15,no_pierce_or_fvg,1334.22,1322.37,False,True,,,,,,
2017-09-17,no_asia_data,,,,,,,,,,
2017-09-18,,1319.61,1312.33,,True,BUY,2017-09-18 19:00:00,1307.05,1307.25,0.20000000000004547,True
2017-09-19,no_pierce_or_fvg,1309.75,1306.13,True,True,,,,,,
2017-09-20,no_pierce_or_fvg,1315.91,1309.6,False,True,,,,,,
2017-09-22,no_pierce_or_fvg,1298.63,1290.51,False,False,,,,,,
2017-09-24,no_asia_data,,,,,,,,,,
2017-09-26,no_pierce_or_fvg,1313.55,1300.67,False,True,,,,,,
2017-09-27,,1296.15,1285.25,,True,BUY,2017-09-27 18:45:00,1281.39,1282.62,1.2299999999997908,True
2017-09-28,no_pierce_or_fvg,1285.66,1277.63,True,False,,,,,,
2017-09-29,no_pierce_or_fvg,1289.31,1283.5,True,True,,,,,,
2017-10-01,no_asia_data,,,,,,,,,,
2017-10-02,no_pierce_or_fvg,1279.68,1271.06,False,True,,,,,,
2017-10-03,no_pierce_or_fvg,1272.96,1268.27,True,False,,,,,,
2017-10-04,no_pierce_or_fvg,1280.18,1270.54,True,False,,,,,,
2017-10-06,no_pierce_or_fvg,1270.08,1266.44,True,True,,,,,,
2017-10-08,no_asia_data,,,,,,,,,,
2017-10-09,no_pierce_or_fvg,1285.37,1275.21,True,False,,,,,,
2017-10-10,no_pierce_or_fvg,1291.78,1282.01,True,False,,,,,,
2017-10-11,no_pierce_or_fvg,1291.54,1286.61,True,True,,,,,,
2017-10-12,no_pierce_or_fvg,1297.36,1290.92,False,True,,,,,,
2017-10-13,no_pierce_or_fvg,1298.3,1292.65,True,True,,,,,,
2017-10-15,no_asia_data,,,,,,,,,,
2017-10-17,no_pierce_or_fvg,1296.21,1287.44,False,True,,,,,,
2017-10-18,no_pierce_or_fvg,1288.79,1279.23,False,True,,,,,,
2017-10-19,no_pierce_or_fvg,1287.7,1276.57,True,False,,,,,,
2017-10-20,no_pierce_or_fvg,1291.0,1279.1,False,True,,,,,,
2017-10-22,no_asia_data,,,,,,,,,,
2017-10-23,no_pierce_or_fvg,1278.14,1273.94,True,True,,,,,,
2017-10-25,no_pierce_or_fvg,1277.66,1271.18,True,True,,,,,,
2017-10-27,no_pierce_or_fvg,1268.9,1264.7,True,True,,,,,,
2017-10-29,no_asia_data,,,,,,,,,,
2017-10-30,no_pierce_or_fvg,1273.88,1268.89,True,False,,,,,,
2017-10-31,no_pierce_or_fvg,1278.04,1272.12,False,True,,,,,,
2017-11-01,no_pierce_or_fvg,1280.84,1267.88,True,False,,,,,,
2017-11-02,no_pierce_or_fvg,1281.33,1273.34,True,False,,,,,,
2017-11-03,no_pierce_or_fvg,1278.66,1273.48,True,True,,,,,,
2017-11-05,no_asia_data,,,,,,,,,,
2017-11-06,no_pierce_or_fvg,1273.07,1266.01,True,False,,,,,,
2017-11-07,no_pierce_or_fvg,1281.63,1275.14,False,True,,,,,,
2017-11-08,no_pierce_or_fvg,1282.23,1275.82,True,False,,,,,,
2017-11-09,no_pierce_or_fvg,1288.04,1279.86,True,False,,,,,,
2017-11-10,no_pierce_or_fvg,1286.98,1282.51,False,True,,,,,,
2017-11-12,no_asia_data,,,,,,,,,,
2017-11-13,no_pierce_or_fvg,1279.37,1274.19,True,False,,,,,,
2017-11-14,no_pierce_or_fvg,1278.12,1269.95,True,False,,,,,,
2017-11-15,no_pierce_or_fvg,1286.07,1279.27,True,True,,,,,,
2017-11-16,no_pierce_or_fvg,1279.51,1275.02,True,False,,,,,,
2017-11-17,no_pierce_or_fvg,1284.18,1278.22,True,False,,,,,,
2017-11-19,no_asia_data,,,,,,,,,,
2017-11-20,,1294.76,1289.95,,True,BUY,2017-11-20 17:45:00,1276.3,1276.99,0.6900000000000546,True
2017-11-21,no_pierce_or_fvg,1281.32,1276.89,True,True,,,,,,
2017-11-22,no_pierce_or_fvg,1286.0,1278.96,True,False,,,,,,
2017-11-23,no_pierce_or_fvg,1293.47,1287.08,False,False,,,,,,
2017-11-24,no_pierce_or_fvg,1293.11,1285.7,False,False,,,,,,
2017-11-26,no_asia_data,,,,,,,,,,
2017-11-27,no_pierce_or_fvg,1295.61,1286.63,True,False,,,,,,
2017-11-28,no_pierce_or_fvg,1296.66,1292.34,True,True,,,,,,
2017-11-30,no_pierce_or_fvg,1285.19,1279.57,False,True,,,,,,
2017-12-01,no_pierce_or_fvg,1278.11,1273.88,True,True,,,,,,
2017-12-03,no_asia_data,,,,,,,,,,
2017-12-04,no_pierce_or_fvg,1275.77,1271.01,True,False,,,,,,
2017-12-05,no_pierce_or_fvg,1276.97,1273.38,False,True,,,,,,
2017-12-08,no_pierce_or_fvg,1249.59,1245.19,True,True,,,,,,
2017-12-10,no_asia_data,,,,,,,,,,
2017-12-11,no_pierce_or_fvg,1251.41,1246.86,False,True,,,,,,
2017-12-12,no_pierce_or_fvg,1246.13,1241.75,False,True,,,,,,
2017-12-13,,1245.16,1240.16,True,,SELL,2017-12-13 17:45:00,1255.12,1255.56,0.44000000000005457,True
2017-12-15,no_pierce_or_fvg,1258.57,1252.61,True,False,,,,,,
2017-12-17,no_asia_data,,,,,,,,,,
2017-12-18,no_pierce_or_fvg,1259.57,1252.68,True,False,,,,,,
2017-12-19,no_pierce_or_fvg,1265.13,1260.16,False,True,,,,,,
2017-12-20,no_pierce_or_fvg,1266.24,1261.27,True,False,,,,,,
2017-12-21,no_pierce_or_fvg,1268.21,1263.52,True,True,,,,,,
2017-12-22,no_pierce_or_fvg,1269.14,1264.92,True,False,,,,,,
2017-12-25,no_asia_data,,,,,,,,,,
2017-12-26,no_pierce_or_fvg,1279.08,1273.29,True,False,,,,,,
2017-12-27,no_pierce_or_fvg,1286.28,1281.22,True,False,,,,,,
2017-12-29,no_pierce_or_fvg,1297.54,1293.66,True,False,,,,,,
2018-01-01,no_asia_data,,,,,,,,,,
2018-01-02,no_pierce_or_fvg,1312.79,1302.34,True,False,,,,,,
2018-01-03,no_pierce_or_fvg,1321.35,1311.74,False,True,,,,,,
2018-01-05,no_pierce_or_fvg,1323.3,1316.07,False,True,,,,,,
2018-01-07,no_asia_data,,,,,,,,,,
2018-01-08,no_pierce_or_fvg,1322.06,1314.69,False,False,,,,,,
2018-01-09,no_pierce_or_fvg,1320.22,1313.19,False,True,,,,,,
2018-01-10,no_pierce_or_fvg,1327.52,1308.14,False,False,,,,,,
2018-01-11,no_pierce_or_fvg,1320.71,1315.61,True,False,,,,,,
2018-01-12,no_pierce_or_fvg,1332.97,1321.45,True,False,,,,,,
2018-01-14,no_asia_data,,,,,,,,,,
2018-01-15,no_pierce_or_fvg,1344.56,1335.89,False,False,,,,,,
2018-01-16,no_pierce_or_fvg,1342.19,1331.75,True,False,,,,,,
2018-01-18,no_pierce_or_fvg,1331.35,1324.1,True,False,,,,,,
2018-01-19,no_pierce_or_fvg,1337.97,1326.28,False,False,,,,,,
2018-01-21,no_asia_data,,,,,,,,,,
2018-01-22,no_pierce_or_fvg,1335.59,1328.31,True,False,,,,,,
2018-01-23,no_pierce_or_fvg,1338.59,1332.43,True,True,,,,,,
2018-01-25,no_pierce_or_fvg,1365.97,1355.73,False,True,,,,,,
2018-01-26,no_pierce_or_fvg,1356.99,1344.46,False,False,,,,,,
2018-01-28,no_asia_data,,,,,,,,,,
2018-01-30,no_pierce_or_fvg,1346.12,1334.38,True,False,,,,,,
2018-01-31,no_pierce_or_fvg,1344.84,1336.38,True,True,,,,,,
2018-02-01,no_pierce_or_fvg,1346.97,1337.18,True,False,,,,,,
2018-02-02,no_pierce_or_fvg,1349.97,1343.97,False,True,,,,,,
2018-02-04,no_asia_data,,,,,,,,,,
2018-02-05,,1338.48,1328.87,True,,SELL,2018-02-05 17:45:00,1339.2,1340.5,1.2999999999999545,True
2018-02-06,,1346.03,1335.54,,True,BUY,2018-02-06 18:00:00,1323.93,1324.19,0.2599999999999909,True
2018-02-07,no_pierce_or_fvg,1332.22,1323.29,False,True,,,,,,
2018-02-08,no_pierce_or_fvg,1319.15,1306.97,True,False,,,,,,
2018-02-09,no_pierce_or_fvg,1322.63,1313.5,False,True,,,,,,
2018-02-11,no_asia_data,,,,,,,,,,
2018-02-12,no_pierce_or_fvg,1326.4,1314.09,False,False,,,,,,
2018-02-13,no_pierce_or_fvg,1330.68,1321.49,True,False,,,,,,
2018-02-14,no_pierce_or_fvg,1336.9,1329.09,True,True,,,,,,
2018-02-15,no_pierce_or_fvg,1357.04,1348.5,True,False,,,,,,
2018-02-16,no_pierce_or_fvg,1361.63,1352.31,False,True,,,,,,
2018-02-18,no_asia_data,,,,,,,,,,
2018-02-19,no_pierce_or_fvg,1351.25,1346.22,False,True,,,,,,
2018-02-20,no_pierce_or_fvg,1348.11,1336.53,False,True,,,,,,
2018-02-21,no_pierce_or_fvg,1330.65,1324.98,True,True,,,,,,
2018-02-22,no_pierce_or_fvg,1326.93,1320.84,True,False,,,,,,
2018-02-23,no_pierce_or_fvg,1332.07,1325.73,False,False,,,,,,
2018-02-25,no_asia_data,,,,,,,,,,
2018-02-26,no_pierce_or_fvg,1340.85,1326.58,False,False,,,,,,
2018-02-27,no_pierce_or_fvg,1336.6,1331.02,False,True,,,,,,
2018-02-28,no_pierce_or_fvg,1321.21,1315.5,True,True,,,,,,
2018-03-01,no_pierce_or_fvg,1319.22,1305.86,True,True,,,,,,
2018-03-02,no_pierce_or_fvg,1323.86,1315.15,True,False,,,,,,
2018-03-04,no_asia_data,,,,,,,,,,
2018-03-05,no_pierce_or_fvg,1327.68,1321.56,False,True,,,,,,
2018-03-06,no_pierce_or_fvg,1328.35,1319.82,True,False,,,,,,
2018-03-07,no_pierce_or_fvg,1340.43,1329.61,False,True,,,,,,
2018-03-08,no_pierce_or_fvg,1328.92,1323.56,False,True,,,,,,
2018-03-09,no_pierce_or_fvg,1321.88,1316.75,True,True,,,,,,
2018-03-11,no_asia_data,,,,,,,,,,
2018-03-12,no_pierce_or_fvg,1324.19,1315.02,True,False,,,,,,
2018-03-13,no_pierce_or_fvg,1325.62,1316.93,True,True,,,,,,
2018-03-14,no_pierce_or_fvg,1329.93,1323.34,False,True,,,,,,
2018-03-16,no_pierce_or_fvg,1321.6,1313.66,False,True,,,,,,
2018-03-18,no_asia_data,,,,,,,,,,
2018-03-19,no_pierce_or_fvg,1314.37,1307.62,True,False,,,,,,
2018-03-20,no_pierce_or_fvg,1318.16,1311.61,False,True,,,,,,
2018-03-21,no_pierce_or_fvg,1317.81,1309.75,True,False,,,,,,
2018-03-22,no_pierce_or_fvg,1334.81,1327.31,True,True,,,,,,
2018-03-23,no_pierce_or_fvg,1343.14,1328.63,True,False,,,,,,
2018-03-25,no_asia_data,,,,,,,,,,
2018-03-26,no_pierce_or_fvg,1350.78,1343.39,True,False,,,,,,
2018-03-27,no_pierce_or_fvg,1356.72,1348.03,False,True,,,,,,
2018-03-28,,1346.89,1336.51,,True,BUY,2018-03-28 18:45:00,1323.9,1325.13,1.2300000000000182,True
2018-03-29,no_pierce_or_fvg,1328.21,1322.78,False,True,,,,,,
2018-04-01,no_asia_data,,,,,,,,,,
2018-04-02,no_pierce_or_fvg,1332.38,1324.74,True,False,,,,,,
2018-04-03,no_pierce_or_fvg,1342.39,1336.17,False,True,,,,,,
2018-04-04,no_pierce_or_fvg,1344.8,1331.44,True,True,,,,,,
2018-04-05,no_pierce_or_fvg,1334.81,1324.37,False,True,,,,,,
2018-04-06,no_pierce_or_fvg,1333.19,1319.88,True,False,,,,,,
2018-04-08,no_asia_data,,,,,,,,,,
2018-04-09,no_pierce_or_fvg,1334.88,1326.78,True,False,,,,,,
2018-04-10,no_pierce_or_fvg,1338.03,1331.01,True,False,,,,,,
2018-04-13,no_pierce_or_fvg,1341.75,1334.5,True,True,,,,,,
2018-04-15,no_asia_data,,,,,,,,,,
2018-04-16,no_pierce_or_fvg,1348.6,1340.15,True,False,,,,,,
2018-04-17,no_pierce_or_fvg,1349.3,1340.67,False,True,,,,,,
2018-04-18,no_pierce_or_fvg,1349.66,1342.18,True,False,,,,,,
2018-04-19,no_pierce_or_fvg,1354.59,1344.8,False,True,,,,,,
2018-04-20,no_pierce_or_fvg,1346.34,1339.22,False,True,,,,,,
2018-04-22,no_asia_data,,,,,,,,,,
2018-04-23,no_pierce_or_fvg,1335.37,1327.0,False,True,,,,,,
2018-04-24,,1328.37,1321.98,True,,SELL,2018-04-24 17:45:00,1331.43,1332.09,0.6599999999998545,True
2018-04-25,,1331.96,1322.95,,True,BUY,2018-04-25 17:15:00,1322.16,1322.54,0.37999999999988177,True
2018-04-26,no_pierce_or_fvg,1326.42,1321.04,False,True,,,,,,
2018-04-27,no_pierce_or_fvg,1320.87,1315.32,True,False,,,,,,
2018-04-29,no_asia_data,,,,,,,,,,
2018-04-30,no_pierce_or_fvg,1326.6,1315.35,False,True,,,,,,
2018-05-02,no_pierce_or_fvg,1311.8,1303.46,True,False,,,,,,
2018-05-03,no_pierce_or_fvg,1313.16,1304.09,True,False,,,,,,
2018-05-04,no_pierce_or_fvg,1314.27,1308.5,True,True,,,,,,
2018-05-06,no_asia_data,,,,,,,,,,
2018-05-07,no_pierce_or_fvg,1318.8,1311.84,False,True,,,,,,
2018-05-08,no_pierce_or_fvg,1316.96,1308.6,True,True,,,,,,
2018-05-09,no_pierce_or_fvg,1316.69,1304.21,True,False,,,,,,
2018-05-10,no_pierce_or_fvg,1316.86,1310.71,True,False,,,,,,
2018-05-11,no_pierce_or_fvg,1325.47,1318.4,True,True,,,,,,
2018-05-13,no_asia_data,,,,,,,,,,
2018-05-14,no_pierce_or_fvg,1322.23,1317.74,False,True,,,,,,
2018-05-15,no_pierce_or_fvg,1314.74,1308.69,False,True,,,,,,
2018-05-16,no_pierce_or_fvg,1296.79,1289.47,False,True,,,,,,
2018-05-17,no_pierce_or_fvg,1294.29,1285.09,False,False,,,,,,
2018-05-18,no_pierce_or_fvg,1291.11,1286.18,True,True,,,,,,
2018-05-20,no_asia_data,,,,,,,,,,
2018-05-21,no_pierce_or_fvg,1291.95,1282.01,True,False,,,,,,
2018-05-22,no_pierce_or_fvg,1295.85,1287.84,True,False,,,,,,
2018-05-23,no_pierce_or_fvg,1298.4,1289.14,False,True,,,,,,
2018-05-24,no_pierce_or_fvg,1297.85,1292.67,True,False,,,,,,
2018-05-25,no_pierce_or_fvg,1306.6,1301.51,True,True,,,,,,
2018-05-27,no_asia_data,,,,,,,,,,
2018-05-28,no_pierce_or_fvg,1299.78,1295.43,True,False,,,,,,
2018-05-29,no_pierce_or_fvg,1306.46,1295.86,False,True,,,,,,
2018-05-30,no_pierce_or_fvg,1302.8,1295.85,True,False,,,,,,
2018-05-31,no_pierce_or_fvg,1306.36,1301.1,False,True,,,,,,
2018-06-01,no_pierce_or_fvg,1300.48,1296.63,False,True,,,,,,
2018-06-03,no_asia_data,,,,,,,,,,
2018-06-04,no_pierce_or_fvg,1295.27,1290.22,True,False,,,,,,
2018-06-05,,1293.89,1289.72,True,,SELL,2018-06-05 17:45:00,1296.69,1297.26,0.5699999999999363,True
2018-06-06,no_pierce_or_fvg,1299.3,1294.13,True,True,,,,,,
2018-06-07,no_pierce_or_fvg,1299.45,1295.42,True,True,,,,,,
2018-06-08,no_pierce_or_fvg,1300.39,1293.3,True,False,,,,,,
2018-06-10,no_asia_data,,,,,,,,,,
2018-06-11,no_pierce_or_fvg,1301.16,1294.02,True,False,,,,,,
2018-06-12,no_pierce_or_fvg,1300.44,1296.29,False,True,,,,,,
2018-06-13,no_pierce_or_fvg,1296.12,1292.13,True,False,,,,,,
2018-06-14,no_pierce_or_fvg,1305.6,1297.46,True,False,,,,,,
2018-06-15,no_pierce_or_fvg,1303.03,1297.38,False,True,,,,,,
2018-06-17,no_asia_data,,,,,,,,,,
2018-06-18,no_pierce_or_fvg,1282.31,1278.18,True,True,,,,,,
2018-06-19,,1283.96,1277.97,,True,BUY,2018-06-19 18:45:00,1274.13,1274.62,0.4899999999997817,True
2018-06-21,no_pierce_or_fvg,1269.93,1261.79,True,True,,,,,,
2018-06-22,no_pierce_or_fvg,1270.99,1266.62,False,False,,,,,,
2018-06-24,no_asia_data,,,,,,,,,,
2018-06-25,no_pierce_or_fvg,1272.48,1264.36,False,False,,,,,,
2018-06-26,no_pierce_or_fvg,1267.56,1255.98,False,True,,,,,,
2018-06-28,no_pierce_or_fvg,1254.01,1248.3,True,True,,,,,,
2018-06-29,no_pierce_or_fvg,1252.66,1246.09,True,False,,,,,,
2018-07-01,no_asia_data,,,,,,,,,,
2018-07-02,no_pierce_or_fvg,1254.11,1247.55,False,True,,,,,,
2018-07-03,no_pierce_or_fvg,1247.6,1237.81,True,False,,,,,,
2018-07-04,no_pierce_or_fvg,1261.0,1251.9,False,False,,,,,,
2018-07-05,no_pierce_or_fvg,1258.02,1251.2,True,False,,,,,,
2018-07-06,no_pierce_or_fvg,1258.63,1252.71,False,False,,,,,,
2018-07-08,no_asia_data,,,,,,,,,,
2018-07-09,no_pierce_or_fvg,1265.18,1254.7,True,False,,,,,,
2018-07-10,no_pierce_or_fvg,1260.2,1249.89,False,True,,,,,,
2018-07-13,no_pierce_or_fvg,1248.02,1239.09,False,True,,,,,,
2018-07-15,no_asia_data,,,,,,,,,,
2018-07-16,no_pierce_or_fvg,1245.44,1240.78,False,True,,,,,,
2018-07-17,no_pierce_or_fvg,1244.88,1237.43,False,True,,,,,,
2018-07-18,no_pierce_or_fvg,1229.05,1221.0,False,False,,,,,,
2018-07-19,no_pierce_or_fvg,1228.41,1215.27,True,True,,,,,,
2018-07-20,no_pierce_or_fvg,1226.67,1215.59,True,False,,,,,,
2018-07-22,no_asia_data,,,,,,,,,,
2018-07-23,,1234.99,1227.94,,True,BUY,2018-07-23 20:15:00,1224.25,1224.7,0.4500000000000455,True
2018-07-24,no_pierce_or_fvg,1227.23,1218.08,True,False,,,,,,
2018-07-25,no_pierce_or_fvg,1231.76,1223.14,True,False,,,,,,
2018-07-26,,1235.07,1226.74,,True,BUY,2018-07-26 19:00:00,1222.11,1222.5,0.39000000000010004,True
2018-07-27,no_pierce_or_fvg,1225.19,1217.45,True,False,,,,,,
2018-07-29,no_asia_data,,,,,,,,,,
2018-07-30,no_pierce_or_fvg,1223.86,1218.94,True,False,,,,,,
2018-07-31,no_pierce_or_fvg,1223.24,1217.57,True,True,,,,,,
2018-08-03,no_pierce_or_fvg,1210.31,1204.42,True,False,,,,,,
2018-08-05,no_asia_data,,,,,,,,,,
2018-08-07,no_pierce_or_fvg,1216.06,1206.49,False,False,,,,,,
2018-08-08,no_pierce_or_fvg,1215.71,1209.76,False,True,,,,,,
2018-08-09,no_pierce_or_fvg,1216.33,1210.68,True,False,,,,,,
2018-08-10,no_pierce_or_fvg,1213.27,1205.56,True,False,,,,,,
2018-08-12,no_asia_data,,,,,,,,,,
2018-08-13,,1213.77,1201.0,,True,BUY,2018-08-13 19:00:00,1192.95,1193.33,0.37999999999988177,True
2018-08-14,no_pierce_or_fvg,1196.06,1192.25,True,True,,,,,,
2018-08-15,,1194.63,1183.8,,True,BUY,2018-08-15 19:00:00,1174.65,1174.68,0.029999999999972715,True
2018-08-16,no_pierce_or_fvg,1181.91,1160.16,False,False,,,,,,
2018-08-17,no_pierce_or_fvg,1179.73,1171.83,True,False,,,,,,
2018-08-19,no_asia_data,,,,,,,,,,
2018-08-20,no_pierce_or_fvg,1189.64,1182.66,True,False,,,,,,
2018-08-21,no_pierce_or_fvg,1196.24,1189.41,True,True,,,,,,
2018-08-22,no_pierce_or_fvg,1197.89,1192.51,True,True,,,,,,
2018-08-23,no_pierce_or_fvg,1196.88,1186.36,False,True,,,,,,
2018-08-24,no_pierce_or_fvg,1192.27,1183.04,True,False,,,,,,
2018-08-26,no_asia_data,,,,,,,,,,
2018-08-27,no_pierce_or_fvg,1207.85,1203.08,True,False,,,,,,
2018-08-29,no_pierce_or_fvg,1205.73,1200.05,True,False,,,,,,
2018-08-30,,1207.75,1200.37,,True,BUY,2018-08-30 18:45:00,1199.58,1199.9,0.3200000000001637,True
2018-08-31,no_pierce_or_fvg,1208.76,1198.51,False,True,,,,,,
2018-09-02,no_asia_data,,,,,,,,,,
2018-09-03,no_pierce_or_fvg,1203.73,1195.64,False,False,,,,,,
2018-09-04,no_pierce_or_fvg,1201.87,1193.57,False,True,,,,,,
2018-09-05,no_pierce_or_fvg,1195.8,1190.65,True,False,,,,,,
2018-09-06,no_pierce_or_fvg,1205.81,1195.72,True,False,,,,,,
2018-09-07,no_pierce_or_fvg,1203.41,1198.19,False,True,,,,,,
2018-09-09,no_asia_data,,,,,,,,,,
2018-09-10,no_pierce_or_fvg,1196.63,1191.56,True,True,,,,,,
2018-09-11,no_pierce_or_fvg,1197.05,1192.97,True,True,,,,,,
2018-09-12,,1199.26,1192.6,True,,SELL,2018-09-12 18:45:00,1205.73,1206.24,0.5099999999999909,True
2018-09-13,,1207.15,1203.29,,True,BUY,2018-09-13 17:30:00,1200.17,1200.97,0.7999999999999545,True
2018-09-14,no_pierce_or_fvg,1208.44,1201.1,False,True,,,,,,
2018-09-16,no_asia_data,,,,,,,,,,
2018-09-17,no_pierce_or_fvg,1198.55,1192.72,True,False,,,,,,
2018-09-18,no_pierce_or_fvg,1201.61,1195.76,True,False,,,,,,
2018-09-19,no_pierce_or_fvg,1204.47,1197.27,True,False,,,,,,
2018-09-20,no_pierce_or_fvg,1206.45,1201.22,True,False,,,,,,
2018-09-21,no_pierce_or_fvg,1210.93,1204.73,False,True,,,,,,
2018-09-23,no_asia_data,,,,,,,,,,
2018-09-24,no_pierce_or_fvg,1199.57,1194.32,True,False,,,,,,
2018-09-25,no_pierce_or_fvg,1200.77,1197.0,True,False,,,,,,
2018-09-26,,1202.36,1197.5,,True,BUY,2018-09-26 14:30:00,1193.89,1194.71,0.8199999999999363,True
2018-09-27,no_pierce_or_fvg,1198.47,1193.85,False,True,,,,,,
2018-09-28,no_pierce_or_fvg,1185.37,1180.69,True,False,,,,,,
2018-09-30,no_asia_data,,,,,,,,,,
2018-10-01,no_pierce_or_fvg,1192.07,1184.48,False,False,,,,,,
2018-10-02,no_pierce_or_fvg,1194.61,1188.38,True,False,,,,,,
2018-10-04,no_pierce_or_fvg,1200.88,1195.91,True,False,,,,,,
2018-10-05,no_pierce_or_fvg,1202.45,1197.17,True,False,,,,,,
2018-10-07,no_asia_data,,,,,,,,,,
2018-10-08,no_pierce_or_fvg,1203.98,1192.89,False,True,,,,,,
2018-10-09,no_pierce_or_fvg,1191.79,1186.04,False,True,,,,,,
2018-10-11,,1205.54,1191.17,True,,SELL,2018-10-11 18:45:00,1223.92,1225.18,1.259999999999991,True
2018-10-12,no_pierce_or_fvg,1225.18,1215.75,False,False,,,,,,
2018-10-14,no_asia_data,,,,,,,,,,
2018-10-15,no_pierce_or_fvg,1233.16,1217.19,False,False,,,,,,
2018-10-16,no_pierce_or_fvg,1230.12,1224.95,True,True,,,,,,
2018-10-17,no_pierce_or_fvg,1228.03,1220.5,True,False,,,,,,
2018-10-18,no_pierce_or_fvg,1224.48,1218.61,True,False,,,,,,
2018-10-19,no_pierce_or_fvg,1229.34,1223.07,True,False,,,,,,
2018-10-21,no_asia_data,,,,,,,,,,
2018-10-22,no_pierce_or_fvg,1229.46,1222.21,False,True,,,,,,
2018-10-23,no_pierce_or_fvg,1236.52,1221.66,True,False,,,,,,
2018-10-24,no_pierce_or_fvg,1233.54,1229.55,True,True,,,,,,
2018-10-25,no_pierce_or_fvg,1239.07,1230.03,False,True,,,,,,
2018-10-26,no_pierce_or_fvg,1238.44,1229.98,True,False,,,,,,
2018-10-28,no_asia_data,,,,,,,,,,
2018-10-29,no_pierce_or_fvg,1235.28,1227.6,False,True,,,,,,
2018-10-30,no_pierce_or_fvg,1230.49,1219.78,False,True,,,,,,
2018-10-31,no_pierce_or_fvg,1223.17,1214.64,False,True,,,,,,
2018-11-01,no_pierce_or_fvg,1226.7,1214.65,True,False,,,,,,
2018-11-02,no_pierce_or_fvg,1236.29,1230.85,False,True,,,,,,
2018-11-04,no_asia_data,,,,,,,,,,
2018-11-05,no_pierce_or_fvg,1234.98,1227.99,False,True,,,,,,
2018-11-06,no_pierce_or_fvg,1235.78,1228.58,False,True,,,,,,
2018-11-07,no_pierce_or_fvg,1236.33,1222.97,False,False,,,,,,
2018-11-08,no_pierce_or_fvg,1227.0,1221.37,False,True,,,,,,
2018-11-09,no_pierce_or_fvg,1223.59,1217.6,False,True,,,,,,
2018-11-11,no_asia_data,,,,,,,,,,
2018-11-12,no_pierce_or_fvg,1211.37,1203.84,False,True,,,,,,
2018-11-13,no_pierce_or_fvg,1205.1,1196.17,False,False,,,,,,
2018-11-14,no_pierce_or_fvg,1204.43,1197.6,True,False,,,,,,
2018-11-15,no_pierce_or_fvg,1216.32,1208.19,True,True,,,,,,
2018-11-16,no_pierce_or_fvg,1218.19,1212.92,True,False,,,,,,
2018-11-18,no_asia_data,,,,,,,,,,
2018-11-19,no_pierce_or_fvg,1223.5,1217.92,True,False,,,,,,
2018-11-20,no_pierce_or_fvg,1226.46,1221.06,True,True,,,,,,
2018-11-21,,1225.34,1219.65,True,,SELL,2018-11-21 17:45:00,1225.74,1225.97,0.2300000000000182,True
2018-11-22,no_pierce_or_fvg,1228.97,1224.77,False,False,,,,,,
2018-11-23,no_pierce_or_fvg,1228.44,1220.84,False,True,,,,,,
2018-11-25,no_asia_data,,,,,,,,,,
2018-11-26,no_pierce_or_fvg,1227.93,1222.15,False,True,,,,,,
2018-11-27,no_pierce_or_fvg,1224.83,1219.5,True,True,,,,,,
2018-11-28,no_pierce_or_fvg,1215.37,1212.3,True,True,,,,,,
2018-11-29,no_pierce_or_fvg,1228.12,1220.3,True,False,,,,,,
2018-11-30,no_pierce_or_fvg,1225.44,1220.69,True,True,,,,,,
2018-12-02,no_asia_data,,,,,,,,,,
2018-12-03,no_pierce_or_fvg,1232.17,1221.17,True,False,,,,,,
2018-12-04,no_pierce_or_fvg,1241.01,1230.43,True,False,,,,,,
2018-12-05,no_pierce_or_fvg,1239.14,1233.27,True,False,,,,,,
2018-12-06,no_pierce_or_fvg,1240.74,1234.66,True,False,,,,,,
2018-12-07,no_pierce_or_fvg,1242.78,1237.22,True,False,,,,,,
2018-12-09,no_asia_data,,,,,,,,,,
2018-12-10,no_pierce_or_fvg,1250.82,1245.44,False,True,,,,,,
2018-12-11,no_pierce_or_fvg,1249.42,1243.5,False,True,,,,,,
2018-12-12,no_pierce_or_fvg,1246.0,1241.9,True,False,,,,,,
2018-12-13,no_pierce_or_fvg,1246.64,1241.25,False,True,,,,,,
2018-12-14,no_pierce_or_fvg,1242.92,1237.33,False,True,,,,,,
2018-12-16,no_asia_data,,,,,,,,,,
2018-12-17,no_pierce_or_fvg,1240.208,1235.725,True,False,,,,,,
2018-12-18,no_pierce_or_fvg,1250.348,1244.995,True,False,,,,,,
2018-12-19,no_pierce_or_fvg,1251.308,1246.685,True,True,,,,,,
2018-12-20,no_pierce_or_fvg,1257.028,1242.655,True,False,,,,,,
2018-12-21,no_pierce_or_fvg,1262.658,1256.105,False,True,,,,,,
2018-12-23,no_asia_data,,,,,,,,,,
2018-12-24,no_pierce_or_fvg,1265.288,1256.848,True,False,,,,,,
2018-12-25,no_asia_data,,,,,,,,,,
2018-12-26,no_pierce_or_fvg,1274.635,1264.168,True,False,,,,,,
2018-12-27,no_pierce_or_fvg,1274.008,1266.335,True,False,,,,,,
2018-12-28,no_pierce_or_fvg,1282.068,1274.205,False,False,,,,,,
2018-12-30,no_asia_data,,,,,,,,,,
2018-12-31,no_pierce_or_fvg,1283.998,1277.365,False,False,,,,,,
