signal_time,direction,entry_mid,balance_before,exit_time,exit_reason,tp1_hit,tp2_hit,tp3_hit,tp4_hit,filled,entry_price_used,trigger_price,lot_main,lot_runner,lot_extra,pnl,swap_cost,commission,slippage_spread,total_cost,balance_after
2016-12-07 00:30:00+00:00,SELL,1167.66,1856.6657639587254,2016-12-07 03:20:00+00:00,sl,False,False,False,False,True,1167.16,1167.462,0.0,0.0,0.19,-59.07124994867922,0.0,2.09,1.9,3.9899999999999998,1797.5945140100462
2016-12-08 00:30:00+00:00,BUY,1177.055,1797.5945140100462,2016-12-08 02:36:00+00:00,sl,False,False,False,False,True,1177.73,1177.27775,0.0,0.0,0.16,-56.67385117847094,0.0,1.76,1.6000000000000003,3.3600000000000003,1740.9206628315753
2016-12-09 00:30:00+00:00,SELL,1167.5749999999998,1740.9206628315753,2016-12-09 04:01:00+00:00,sl,False,False,False,False,True,1167.63,1167.4402499999999,0.0,0.0,0.23,-58.204332015296885,0.0,2.5300000000000002,2.3,4.83,1682.7163308162785
2016-12-12 00:30:00+00:00,SELL,1157.27,1682.7163308162785,2016-12-12 09:21:00+00:00,sl,False,False,False,False,True,1157.31,1157.0004999999999,0.0,0.0,0.12,-53.23431101564849,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,1629.48201980063
2016-12-13 00:45:00+00:00,SELL,1162.1750000000002,1629.48201980063,2016-12-13 10:12:00+00:00,tp3,False,False,True,False,True,1161.43,1161.88625,0.0,0.0,0.17,85.0945280432822,0.0,1.87,1.7000000000000002,3.5700000000000003,1714.5765478439123
2016-12-14 00:30:00+00:00,SELL,1159.75,1714.5765478439123,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.5765478439123
2016-12-15 00:30:00+00:00,SELL,1141.395,1714.5765478439123,2016-12-15 05:29:00+00:00,tp3,False,False,True,False,True,1141.21,1141.17225,0.0,0.0,0.11,89.99094143370638,0.0,1.21,1.1,2.31,1804.5674892776187
2016-12-16 00:30:00+00:00,SELL,1130.115,1804.5674892776187,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.5674892776187
2016-12-19 00:30:00+00:00,BUY,1139.29,1804.5674892776187,2016-12-20 01:14:00+00:00,sl,False,False,False,False,True,1139.33,1139.499,0.0,0.0,0.12,-55.23144876907518,-0.612,1.3199999999999998,1.1999999999999997,2.5199999999999996,1749.3360405085436
2016-12-20 00:30:00+00:00,SELL,1135.495,1749.3360405085436,2016-12-20 07:43:00+00:00,tp3,False,False,True,False,True,1135.15,1135.2447499999998,0.0,0.0,0.15,89.887834322663,0.0,1.65,1.5,3.15,1839.2238748312066
2016-12-21 00:30:00+00:00,BUY,1135.635,1839.2238748312066,2016-12-21 10:05:00+00:00,sl,False,False,False,False,True,1136.01,1135.89075,0.0,0.0,0.17,-59.31023153801864,0.0,1.87,1.7000000000000002,3.5700000000000003,1779.913643293188
2016-12-22 00:30:00+00:00,SELL,1130.3200000000002,1779.913643293188,2016-12-22 09:45:00+00:00,sl,False,False,False,False,True,1129.67,1130.133,0.0,0.0,0.2,-57.558441287268764,0.0,2.2,2.0,4.2,1722.3552020059192
2016-12-23 00:30:00+00:00,BUY,1131.315,1722.3552020059192,2016-12-23 10:59:00+00:00,tp3,False,False,True,False,True,1131.64,1131.51025,0.0,0.0,0.28,86.35777949629222,0.0,3.08,2.8000000000000007,5.880000000000001,1808.7129815022115
2016-12-26 18:30:00+00:00,BUY,1133.975,1808.7129815022115,2016-12-27 02:48:00+00:00,tp3,False,False,True,False,True,1134.44,1134.37375,0.0,0.0,0.16,92.6880000000025,0.0,1.76,1.6000000000000003,3.3600000000000003,1901.400981502214
2016-12-27 00:30:00+00:00,BUY,1137.14,1901.400981502214,2016-12-27 02:48:00+00:00,tp3,False,False,True,False,True,1137.51,1137.3435,0.0,0.0,0.23,97.94381628242506,0.0,2.5300000000000002,2.3,4.83,1999.3447977846392
2016-12-28 00:30:00+00:00,BUY,1141.71,1999.3447977846392,2016-12-28 05:30:00+00:00,sl,False,False,False,False,True,1142.32,1141.8255000000001,0.0,0.0,0.26,-64.37402597081925,0.0,2.8600000000000003,2.6000000000000005,5.460000000000001,1934.97077181382
2016-12-29 00:30:00+00:00,BUY,1148.735,1934.97077181382,2016-12-29 06:38:00+00:00,sl,False,False,False,False,True,1149.15,1148.91375,0.0,0.0,0.18,-62.12121838229794,0.0,1.98,1.7999999999999998,3.78,1872.849553431522
2016-12-30 00:30:00+00:00,BUY,1159.9450000000002,1872.849553431522,2016-12-30 08:17:00+00:00,sl,False,False,False,False,True,1160.47,1160.10725,0.0,0.0,0.14,-57.358726272655026,0.0,1.54,1.4000000000000004,2.9400000000000004,1815.490827158867
2017-01-02 18:30:00+00:00,SELL,1151.1750000000002,1815.490827158867,2017-01-02 20:08:00+00:00,sl,False,False,False,False,True,1150.16,1150.64975,0.0,0.0,0.12,-55.236000000003074,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,1760.254827158864
2017-01-03 00:30:00+00:00,BUY,1157.18,1760.254827158864,2017-01-03 02:24:00+00:00,sl,False,False,False,False,True,1157.36,1157.334,0.0,0.0,0.16,-54.82925989244846,0.0,1.76,1.6000000000000003,3.3600000000000003,1705.4255672664156
2017-01-04 00:30:00+00:00,BUY,1160.16,1705.4255672664156,2017-01-04 04:20:00+00:00,tp3,False,False,True,False,True,1160.36,1160.2810000000002,0.0,0.0,0.15,89.79912105163234,0.0,1.65,1.5,3.15,1795.2246883180478
2017-01-05 00:30:00+00:00,BUY,1173.71,1795.2246883180478,2017-01-05 03:48:00+00:00,sl,False,False,False,False,True,1177.4,1173.941,0.0,0.0,0.14,-57.605594832380525,0.0,1.54,1.4000000000000004,2.9400000000000004,1737.6190934856672
2017-01-06 00:30:00+00:00,BUY,1176.795,1737.6190934856672,2017-01-06 08:54:00+00:00,sl,False,False,False,False,True,1176.89,1177.17725,0.0,0.0,0.12,-56.36130967530109,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,1681.2577838103662
2017-01-09 00:30:00+00:00,BUY,1174.3449999999998,1681.2577838103662,2017-01-09 11:25:00+00:00,tp3,False,False,True,False,True,1174.76,1174.6282499999998,0.0,0.0,0.12,87.93885251960954,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,1769.1966363299757
2017-01-10 00:30:00+00:00,BUY,1184.4499999999998,1769.1966363299757,2017-01-10 08:15:00+00:00,sl,False,False,False,False,True,1185.12,1184.802,0.0,0.0,0.14,-56.07319611268026,0.0,1.54,1.4000000000000004,2.9400000000000004,1713.1234402172954
2017-01-11 01:00:00+00:00,BUY,1188.475,1713.1234402172954,2017-01-11 09:16:00+00:00,sl,False,False,False,False,True,1189.17,1188.82425,0.0,0.0,0.16,-53.27851553757078,0.0,1.76,1.6000000000000003,3.3600000000000003,1659.8449246797247
2017-01-12 00:30:00+00:00,BUY,1197.06,1659.8449246797247,2017-01-12 03:43:00+00:00,tp3,False,False,True,False,True,1197.87,1197.2745,0.0,0.0,0.13,90.44105441156195,0.0,1.4300000000000002,1.3000000000000003,2.7300000000000004,1750.2859790912867
2017-01-13 00:30:00+00:00,SELL,1193.875,1750.2859790912867,2017-01-13 02:39:00+00:00,sl,False,False,False,False,True,1192.93,1193.61375,0.0,0.0,0.15,-54.594290484751035,0.0,1.65,1.5,3.15,1695.6916886065355
2017-01-16 00:30:00+00:00,BUY,1203.16,1695.6916886065355,2017-01-17 00:58:00+00:00,tp3,False,False,True,False,True,1203.62,1203.4185,0.0,0.0,0.11,91.96850248919557,-0.5609999999999999,1.21,1.1,2.31,1787.660191095731
2017-01-17 00:30:00+00:00,BUY,1207.1,1787.660191095731,2017-01-17 03:10:00+00:00,tp3,False,False,True,False,True,1207.81,1207.397,0.0,0.0,0.16,92.61092505145702,0.0,1.76,1.6000000000000003,3.3600000000000003,1880.2711161471882
2017-01-18 00:30:00+00:00,BUY,1214.3,1880.2711161471882,2017-01-18 13:38:00+00:00,sl,False,False,False,False,True,1214.6,1214.696,0.0,0.0,0.17,-59.87400000000214,0.0,1.87,1.7000000000000002,3.5700000000000003,1820.3971161471861
2017-01-19 00:30:00+00:00,SELL,1202.745,1820.3971161471861,2017-01-19 15:08:00+00:00,sl,False,False,False,False,True,1201.92,1202.40675,0.0,0.0,0.13,-56.23203415299598,0.0,1.4300000000000002,1.3000000000000003,2.7300000000000004,1764.1650819941901
2017-01-20 00:45:00+00:00,BUY,1207.24,1764.1650819941901,2017-01-20 03:19:00+00:00,sl,False,False,False,False,True,1207.51,1207.4379999999999,0.0,0.0,0.18,-55.89977723319387,0.0,1.98,1.7999999999999998,3.78,1708.2653047609963
2017-01-23 00:30:00+00:00,BUY,1214.435,1708.2653047609963,2017-01-24 06:31:00+00:00,sl,False,False,False,False,True,1215.29,1214.8117499999998,0.0,0.0,0.08,-27.896263997684464,-0.408,0.88,0.8000000000000002,1.6800000000000002,1680.369040763312
2017-01-24 00:30:00+00:00,BUY,1215.9499999999998,1680.369040763312,2017-01-24 02:56:00+00:00,sl,False,False,False,False,True,1216.39,1216.1699999999998,0.0,0.0,0.17,-53.927386566240855,0.0,1.87,1.7000000000000002,3.5700000000000003,1626.441654197071
2017-01-25 00:30:00+00:00,SELL,1205.16,1626.441654197071,2017-01-25 09:15:00+00:00,tp3,False,False,True,False,True,1204.7,1205.0115,0.0,0.0,0.17,86.71877468185511,0.0,1.87,1.7000000000000002,3.5700000000000003,1713.1604288789263
2017-01-26 00:30:00+00:00,SELL,1198.88,1713.1604288789263,2017-01-26 04:51:00+00:00,tp3,False,False,True,False,True,1198.48,1198.748,0.0,0.0,0.17,87.0888302290611,0.0,1.87,1.7000000000000002,3.5700000000000003,1800.2492591079874
2017-01-27 00:30:00+00:00,SELL,1183.475,1800.2492591079874,2017-01-27 06:40:00+00:00,sl,False,False,False,False,True,1182.8,1183.18625,0.0,0.0,0.19,-57.398271846782784,0.0,2.09,1.9,3.9899999999999998,1742.8509872612046
2017-01-30 00:30:00+00:00,BUY,1193.685,1742.8509872612046,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.8509872612046
2017-01-31 00:30:00+00:00,BUY,1201.8049999999998,1742.8509872612046,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.8509872612046
2017-02-01 00:30:00+00:00,BUY,1208.725,1742.8509872612046,2017-02-01 08:20:00+00:00,sl,False,False,False,False,True,1209.04,1208.9312499999999,0.0,0.0,0.18,-56.55951320591592,0.0,1.98,1.7999999999999998,3.78,1686.2914740552887
2017-02-02 00:30:00+00:00,BUY,1215.19,1686.2914740552887,2017-02-02 02:10:00+00:00,sl,False,False,False,False,True,1215.4,1215.3715,0.0,0.0,0.15,-54.409162831892125,0.0,1.65,1.5,3.15,1631.8823112233965
2017-02-03 00:30:00+00:00,BUY,1213.535,1631.8823112233965,2017-02-03 10:37:00+00:00,tp3,False,False,True,False,True,1213.66,1213.75775,0.0,0.0,0.13,83.48084949232317,0.0,1.4300000000000002,1.3000000000000003,2.7300000000000004,1715.3631607157197
2017-02-06 00:30:00+00:00,BUY,1223.21,1715.3631607157197,2017-02-06 13:38:00+00:00,tp3,False,False,True,False,True,1223.0,1223.3695,0.0,0.0,0.12,93.35478957483564,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,1808.7179502905553
2017-02-07 00:30:00+00:00,BUY,1232.715,1808.7179502905553,2017-02-07 03:03:00+00:00,sl,False,False,False,False,True,1232.82,1232.90475,0.0,0.0,0.21,-59.11867925512243,0.0,2.31,2.1,4.41,1749.5992710354328
2017-02-08 00:30:00+00:00,BUY,1232.795,1749.5992710354328,2017-02-08 06:39:00+00:00,tp3,False,False,True,False,True,1232.91,1232.91325,0.0,0.0,0.2,91.2187086474667,0.0,2.2,2.0,4.2,1840.8179796828995
2017-02-09 00:30:00+00:00,BUY,1241.365,1840.8179796828995,2017-02-09 06:29:00+00:00,sl,False,False,False,False,True,1241.53,1241.54925,0.0,0.0,0.22,-59.67753037513386,0.0,2.42,2.2,4.62,1781.1404493077657
2017-02-10 00:30:00+00:00,SELL,1224.065,1781.1404493077657,2017-02-10 06:08:00+00:00,sl,False,False,False,False,True,1223.84,1223.96875,0.0,0.0,0.17,-58.31918727156729,0.0,1.87,1.7000000000000002,3.5700000000000003,1722.8212620361985
2017-02-13 00:45:00+00:00,SELL,1229.4050000000002,1722.8212620361985,2017-02-13 10:29:00+00:00,tp3,False,False,True,False,True,1228.56,1229.2812500000002,0.0,0.0,0.11,88.25262834293557,0.0,1.21,1.1,2.31,1811.0738903791341
2017-02-14 00:30:00+00:00,BUY,1228.48,1811.0738903791341,2017-02-14 08:25:00+00:00,tp3,False,False,True,False,True,1229.04,1228.612,0.0,0.0,0.19,92.0758094644889,0.0,2.09,1.9,3.9899999999999998,1903.149699843623
2017-02-15 00:30:00+00:00,SELL,1225.41,1903.149699843623,2017-02-15 08:30:00+00:00,tp3,False,False,True,False,True,1224.96,1225.289,0.0,0.0,0.24,96.63287309036147,0.0,2.6399999999999997,2.3999999999999995,5.039999999999999,1999.7825729339845
2017-02-16 00:30:00+00:00,BUY,1234.735,1999.7825729339845,2017-02-16 01:39:00+00:00,sl,False,False,False,False,True,1235.31,1234.88075,0.0,0.0,0.23,-64.75995706740407,0.0,2.5300000000000002,2.3,4.83,1935.0226158665805
2017-02-17 00:30:00+00:00,BUY,1238.355,1935.0226158665805,2017-02-17 05:08:00+00:00,tp3,False,False,True,False,True,1238.45,1238.47325,0.0,0.0,0.3,98.37435833764057,0.0,3.3,3.0,6.3,2033.3969742042211
2017-02-20 00:30:00+00:00,SELL,1234.28,2033.3969742042211,2017-02-20 07:22:00+00:00,sl,False,False,False,False,True,1234.02,1234.093,0.0,0.0,0.23,-65.86119973213006,0.0,2.5300000000000002,2.3,4.83,1967.5357744720911
2017-02-21 00:30:00+00:00,SELL,1233.095,1967.5357744720911,2017-02-21 05:11:00+00:00,tp3,False,False,True,False,True,1233.32,1233.00425,0.0,0.0,0.29,100.11598153978424,0.0,3.19,2.9,6.09,2067.6517560118755
2017-02-22 00:30:00+00:00,SELL,1235.38,2067.6517560118755,2017-02-22 04:24:00+00:00,sl,False,False,False,False,True,1235.19,1235.182,0.0,0.0,0.27,-66.96188756853478,0.0,2.97,2.6999999999999997,5.67,2000.6898684433406
2017-02-23 00:30:00+00:00,BUY,1237.495,2000.6898684433406,2017-02-23 07:38:00+00:00,tp3,False,False,True,False,True,1237.5,1237.64625,0.0,0.0,0.25,101.76532070401072,0.0,2.75,2.5,5.25,2102.455189147351
2017-02-24 00:45:00+00:00,BUY,1249.69,2102.455189147351,2017-02-24 01:20:00+00:00,tp3,False,False,True,False,True,1249.71,1249.8055000000002,0.0,0.0,0.32,106.06645634265558,0.0,3.52,3.2000000000000006,6.720000000000001,2208.521645490007
2017-02-27 00:30:00+00:00,BUY,1256.22,2208.521645490007,2017-02-27 03:16:00+00:00,sl,False,False,False,False,True,1256.7,1256.3300000000002,0.0,0.0,0.24,-72.04914769128757,0.0,2.6399999999999997,2.3999999999999995,5.039999999999999,2136.4724977987194
2017-02-28 00:30:00+00:00,BUY,1253.215,2136.4724977987194,2017-02-28 03:40:00+00:00,sl,False,False,False,False,True,1253.36,1253.33875,0.0,0.0,0.31,-70.14151755324112,0.0,3.41,3.0999999999999996,6.51,2066.3309802454783
2017-03-01 00:30:00+00:00,SELL,1242.99,2066.3309802454783,2017-03-01 03:40:00+00:00,sl,False,False,False,False,True,1242.64,1242.7975000000001,0.0,0.0,0.15,-65.19125563356911,0.0,1.65,1.5,3.15,2001.139724611909
2017-03-02 00:30:00+00:00,SELL,1246.67,2001.139724611909,2017-03-02 06:17:00+00:00,tp3,False,False,True,False,True,1246.41,1246.5875,0.0,0.0,0.28,103.85023428662329,0.0,3.08,2.8000000000000007,5.880000000000001,2104.989958898532
2017-03-03 00:30:00+00:00,SELL,1233.605,2104.989958898532,2017-03-03 02:45:00+00:00,tp3,False,False,True,False,True,1232.89,1233.38775,0.0,0.0,0.22,106.52494717184334,0.0,2.42,2.2,4.62,2211.5149060703757
2017-03-06 00:30:00+00:00,SELL,1233.455,2211.5149060703757,2017-03-06 13:28:00+00:00,tp3,False,False,True,False,True,1233.2,1233.33675,0.0,0.0,0.14,113.32342924873736,0.0,1.54,1.4000000000000004,2.9400000000000004,2324.838335319113
2017-03-07 00:30:00+00:00,SELL,1224.835,2324.838335319113,2017-03-07 08:35:00+00:00,tp3,False,False,True,False,True,1224.93,1224.70575,0.0,0.0,0.3,120.02921250194386,0.0,3.3,3.0,6.3,2444.8675478210566
2017-03-08 00:30:00+00:00,SELL,1217.48,2444.8675478210566,2017-03-08 03:03:00+00:00,tp3,False,False,True,False,True,1217.15,1217.2930000000001,0.0,0.0,0.35,125.85388652767179,0.0,3.8499999999999996,3.5,7.35,2570.7214343487285
2017-03-09 00:30:00+00:00,SELL,1205.055,2570.7214343487285,2017-03-09 07:45:00+00:00,sl,False,False,False,False,True,1204.77,1204.8377500000001,0.0,0.0,0.27,-81.98000464549743,0.0,2.97,2.6999999999999997,5.67,2488.741429703231
2017-03-10 00:30:00+00:00,SELL,1197.205,2488.741429703231,2017-03-10 08:33:00+00:00,sl,False,False,False,False,True,1196.91,1196.97675,0.0,0.0,0.27,-79.26217874139859,0.0,2.97,2.6999999999999997,5.67,2409.4792509618323
2017-03-13 00:30:00+00:00,BUY,1206.565,2409.4792509618323,2017-03-13 08:36:00+00:00,sl,False,False,False,False,True,1206.92,1206.87025,0.0,0.0,0.2,-77.3478046099619,0.0,2.2,2.0,4.2,2332.1314463518706
2017-03-14 00:30:00+00:00,SELL,1203.535,2332.1314463518706,2017-03-14 07:39:00+00:00,sl,False,False,False,False,True,1203.28,1203.44425,0.0,0.0,0.35,-76.60524310292189,0.0,3.8499999999999996,3.5,7.35,2255.5262032489486
2017-03-15 00:30:00+00:00,SELL,1201.42,2255.5262032489486,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.5262032489486
2017-03-16 00:30:00+00:00,BUY,1224.82,2255.5262032489486,2017-03-16 08:20:00+00:00,tp3,False,False,True,False,True,1224.98,1224.941,0.0,0.0,0.19,119.92450614557653,0.0,2.09,1.9,3.9899999999999998,2375.4507093945253
2017-03-17 00:30:00+00:00,BUY,1226.745,2375.4507093945253,2017-03-17 07:46:00+00:00,tp3,False,False,True,False,True,1226.73,1226.8137499999998,0.0,0.0,0.37,120.41348697424449,0.0,4.07,3.7,7.7700000000000005,2495.8641963687696
2017-03-20 00:30:00+00:00,BUY,1233.96,2495.8641963687696,2017-03-20 07:59:00+00:00,sl,False,False,False,False,True,1234.2,1234.158,0.0,0.0,0.25,-80.85411621972776,0.0,2.75,2.5,5.25,2415.0100801490416
2017-03-21 00:30:00+00:00,SELL,1228.475,2415.0100801490416,2017-03-21 05:02:00+00:00,sl,False,False,False,False,True,1228.32,1228.31275,0.0,0.0,0.25,-76.63242524529232,0.0,2.75,2.5,5.25,2338.3776549037493
2017-03-22 00:30:00+00:00,BUY,1244.97,2338.3776549037493,2017-03-22 10:07:00+00:00,tp3,False,False,True,False,True,1245.11,1245.0910000000001,0.0,0.0,0.28,119.02560286235088,0.0,3.08,2.8000000000000007,5.880000000000001,2457.4032577661
2017-03-23 00:30:00+00:00,BUY,1246.24,2457.4032577661,2017-03-23 08:45:00+00:00,tp3,False,False,True,False,True,1246.72,1246.405,0.0,0.0,0.33,126.25618666765564,0.0,3.6300000000000003,3.3000000000000003,6.930000000000001,2583.6594444337557
2017-03-24 00:45:00+00:00,SELL,1243.775,2583.6594444337557,2017-03-24 07:31:00+00:00,sl,False,False,False,False,True,1243.22,1243.7117500000002,0.0,0.0,0.37,-85.69564384724573,0.0,4.07,3.7,7.7700000000000005,2497.96380058651
2017-03-27 00:30:00+00:00,BUY,1256.47,2497.96380058651,2017-03-28 13:52:00+00:00,sl,False,False,False,False,True,1256.56,1256.5800000000002,0.0,0.0,0.12,-40.852751329720924,-0.612,1.3199999999999998,1.1999999999999997,2.5199999999999996,2457.111049256789
2017-03-28 00:30:00+00:00,BUY,1254.08,2457.111049256789,2017-03-28 02:09:00+00:00,sl,False,False,False,False,True,1254.46,1254.168,0.0,0.0,0.39,-81.11572169342725,0.0,4.29,3.9000000000000012,8.190000000000001,2375.995327563362
2017-03-29 00:30:00+00:00,SELL,1248.405,2375.995327563362,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.995327563362
2017-03-30 00:30:00+00:00,SELL,1249.755,2375.995327563362,2017-03-30 09:14:00+00:00,tp3,False,False,True,False,True,1249.67,1249.6862500000002,0.0,0.0,0.33,121.31648741564464,0.0,3.6300000000000003,3.3000000000000003,6.930000000000001,2497.3118149790066
2017-03-31 00:30:00+00:00,SELL,1241.215,2497.3118149790066,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.3118149790066
2017-04-03 00:30:00+00:00,BUY,1248.57,2497.3118149790066,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.3118149790066
2017-04-04 00:30:00+00:00,BUY,1255.9450000000002,2497.3118149790066,2017-04-04 07:55:00+00:00,tp3,False,False,True,False,True,1256.2,1256.2117500000002,0.0,0.0,0.34,129.39720000000432,0.0,3.74,3.4000000000000004,7.140000000000001,2626.709014979011
2017-04-05 00:30:00+00:00,BUY,1255.3049999999998,2626.709014979011,2017-04-05 05:19:00+00:00,sl,False,False,False,False,True,1255.42,1255.4287499999998,0.0,0.0,0.46,-88.5767256263945,0.0,5.0600000000000005,4.6,9.66,2538.1322893526167
2017-04-06 00:30:00+00:00,BUY,1253.37,2538.1322893526167,2017-04-06 11:21:00+00:00,sl,False,False,False,False,True,1253.57,1253.6835,0.0,0.0,0.24,-80.59937665007877,0.0,2.6399999999999997,2.3999999999999995,5.039999999999999,2457.532912702538
2017-04-07 00:30:00+00:00,BUY,1262.4299999999998,2457.532912702538,2017-04-07 13:20:00+00:00,sl,False,False,False,False,True,1263.15,1262.7655,0.0,0.0,0.15,-79.1116181192223,0.0,1.65,1.5,3.15,2378.4212945833156
2017-04-10 00:30:00+00:00,SELL,1253.315,2378.4212945833156,2017-04-11 02:05:00+00:00,sl,False,False,False,False,True,1253.0,1253.22975,0.0,0.0,0.17,-73.8968519151511,0.0,1.87,1.7000000000000002,3.5700000000000003,2304.5244426681643
2017-04-11 00:30:00+00:00,BUY,1255.79,2304.5244426681643,2017-04-11 08:28:00+00:00,tp3,False,False,True,False,True,1256.08,1255.944,0.0,0.0,0.3,119.86393464939847,0.0,3.3,3.0,6.3,2424.3883773175626
2017-04-12 00:30:00+00:00,BUY,1275.39,2424.3883773175626,2017-04-12 15:18:00+00:00,tp3,False,False,True,False,True,1275.82,1275.6595000000002,0.0,0.0,0.22,128.11714876535314,0.0,2.42,2.2,4.62,2552.505526082916
2017-04-13 00:30:00+00:00,BUY,1285.665,2552.505526082916,2017-04-13 09:42:00+00:00,sl,False,False,False,False,True,1285.94,1285.75025,0.0,0.0,0.25,-81.66966268702163,0.0,2.75,2.5,5.25,2470.835863395894
2017-04-17 00:30:00+00:00,BUY,1290.715,2470.835863395894,2017-04-17 01:55:00+00:00,sl,False,False,False,False,True,1290.95,1290.85525,0.0,0.0,0.2,-77.57832425921534,0.0,2.2,2.0,4.2,2393.257539136679
2017-04-18 00:45:00+00:00,SELL,1283.06,2393.257539136679,2017-04-18 03:39:00+00:00,sl,False,False,False,False,True,1282.27,1282.9334999999999,0.0,0.0,0.31,-79.1168932881392,0.0,3.41,3.0999999999999996,6.51,2314.14064584854
2017-04-19 00:30:00+00:00,BUY,1286.45,2314.14064584854,2017-04-19 02:13:00+00:00,sl,False,False,False,False,True,1286.67,1286.5600000000002,0.0,0.0,0.29,-74.91143275328577,0.0,3.19,2.9,6.09,2239.229213095254
2017-04-20 00:45:00+00:00,SELL,1278.955,2239.229213095254,2017-04-20 03:02:00+00:00,sl,False,False,False,False,True,1278.93,1278.8642499999999,0.0,0.0,0.26,-71.421594046531,0.0,2.8600000000000003,2.6000000000000005,5.460000000000001,2167.807619048723
2017-04-21 00:30:00+00:00,SELL,1279.755,2167.807619048723,2017-04-21 06:31:00+00:00,sl,False,False,False,False,True,1279.66,1279.64225,0.0,0.0,0.29,-70.48196509459089,0.0,3.19,2.9,6.09,2097.325653954132
2017-04-24 00:30:00+00:00,SELL,1275.59,2097.325653954132,2017-04-25 07:34:00+00:00,force_tp2,False,False,False,False,True,1275.36,1275.4745,0.0,0.0,0.12,67.94379528785201,0.0,1.3199999999999998,1.1999999999999997,2.5199999999999996,2165.269449241984
2017-04-25 00:30:00+00:00,SELL,1273.84,2165.269449241984,2017-04-25 07:50:00+00:00,tp3,False,False,True,False,True,1273.17,1273.6805,0.0,0.0,0.27,112.08552679809154,0.0,2.97,2.6999999999999997,5.67,2277.3549760400756
2017-04-26 00:30:00+00:00,SELL,1264.3049999999998,2277.3549760400756,2017-04-26 05:20:00+00:00,sl,False,False,False,False,True,1264.15,1264.1867499999998,0.0,0.0,0.32,-74.12605940132809,0.0,3.52,3.2000000000000006,6.720000000000001,2203.2289166387477
2017-04-27 00:30:00+00:00,SELL,1266.61,2203.2289166387477,2017-04-28 07:50:00+00:00,sl,False,False,False,False,True,1266.37,1266.4065,0.0,0.0,0.25,-37.98993862651423,0.0,2.75,2.5,5.25,2165.2389780122335
2017-04-28 00:30:00+00:00,SELL,1265.04,2165.2389780122335,2017-04-28 04:56:00+00:00,sl,False,False,False,False,True,1265.01,1264.9795,0.0,0.0,0.33,-71.66764575577366,0.0,3.6300000000000003,3.3000000000000003,6.930000000000001,2093.5713322564598
2017-05-01 00:30:00+00:00,SELL,1263.58,2093.5713322564598,2017-05-01 10:00:00+00:00,sl,False,False,False,False,True,1263.15,1263.492,0.0,0.0,0.21,-66.1113766954426,0.0,2.31,2.1,4.41,2027.459955561017
2017-05-02 00:30:00+00:00,SELL,1256.8249999999998,2027.459955561017,2017-05-02 08:20:00+00:00,tp3,False,False,True,False,True,1256.73,1256.66825,0.0,0.0,0.32,101.76056664735486,0.0,3.52,3.2000000000000006,6.720000000000001,2129.220522208372
2017-05-03 00:30:00+00:00,SELL,1256.195,2129.220522208372,2017-05-03 03:47:00+00:00,tp3,False,False,True,False,True,1256.02,1256.13725,0.0,0.0,0.48,104.82916165425733,0.0,5.279999999999999,4.799999999999999,10.079999999999998,2234.0496838626295
2017-05-04 00:30:00+00:00,SELL,1239.665,2234.0496838626295,2017-05-04 02:25:00+00:00,tp3,False,False,True,False,True,1239.45,1239.39275,0.0,0.0,0.28,115.21103656829668,0.0,3.08,2.8000000000000007,5.880000000000001,2349.260720430926
2017-05-05 00:30:00+00:00,SELL,1230.205,2349.260720430926,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.260720430926
2017-05-08 00:30:00+00:00,SELL,1230.245,2349.260720430926,2017-05-08 05:48:00+00:00,sl,False,False,False,False,True,1228.96,1230.12675,0.0,0.0,0.21,-75.58052112686133,0.0,2.31,2.1,4.41,2273.680199304065
2017-05-09 00:30:00+00:00,SELL,1228.035,2273.680199304065,2017-05-09 07:48:00+00:00,tp3,False,False,True,False,True,1227.72,1227.91675,0.0,0.0,0.31,114.35832515646074,0.0,3.41,3.0999999999999996,6.51,2388.0385244605254
2017-05-10 00:30:00+00:00,SELL,1223.035,2388.0385244605254,2017-05-11 09:56:00+00:00,sl,False,False,False,False,True,1222.6,1222.63625,0.0,0.0,0.21,-39.42750000000038,0.0,2.31,2.1,4.41,2348.611024460525
