signal_time,direction,entry_mid,balance_before,exit_time,exit_reason,tp1_hit,tp2_hit,filled,lot_main,lot_runner,pnl,balance_after
2023-06-16 14:45:00,BUY,1954.75,69373.55649999977,2023-06-16 16:00:00,tp2,True,True,True,1.0,0.5,409.64999999994046,69783.20649999971
2023-06-19 08:45:00,BUY,1949.615,69783.20649999971,2023-06-19 15:00:00,force_close,True,False,True,1.0,0.5,224.55000000002013,70007.75649999973
2023-06-20 09:45:00,SELL,1950.825,70007.75649999973,2023-06-20 11:00:00,tp2,True,True,True,1.0,0.5,256.0560000000218,70263.81249999975
2023-06-21 16:45:00,SELL,1936.12,70263.81249999975,2023-06-21 22:00:00,force_close,True,False,True,1.0,0.5,451.67600000000715,70715.48849999976
2023-06-22 09:45:00,SELL,1926.7415,70715.48849999976,2023-06-22 11:03:00,tp2,True,True,True,1.0,0.5,530.496599999979,71245.98509999974
2023-06-23 08:45:00,BUY,1917.57,71245.98509999974,2023-06-23 10:09:00,tp2,True,True,True,1.0,0.5,293.7299999999918,71539.71509999974
2023-06-26 04:45:00,BUY,1922.84,71539.71509999974,2023-06-26 06:00:00,tp2,True,True,True,1.0,0.5,438.6299999999873,71978.34509999973
2023-06-27 07:45:00,SELL,1924.26,71978.34509999973,2023-06-27 09:00:00,tp2,True,True,True,1.0,0.5,183.60600000001835,72161.95109999974
2023-06-28 07:45:00,SELL,1908.1815,72161.95109999974,2023-06-28 13:00:00,force_close,False,False,True,1.0,0.5,250.44000000000136,72412.39109999975
2023-06-29 07:45:00,BUY,1904.875,72412.39109999975,2023-06-29 09:00:00,tp2,True,True,True,1.0,0.5,574.836000000003,72987.22709999976
2023-06-30 12:45:00,BUY,1915.79,72987.22709999976,2023-06-30 18:00:00,force_close,False,False,True,1.0,0.5,344.94000000001773,73332.16709999977
2023-07-03 10:45:00,BUY,1920.6665,73332.16709999977,2023-07-03 13:00:00,tp2,True,True,True,1.0,0.5,736.2546000000048,74068.42169999977
2023-07-04 09:45:00,SELL,1928.26,74068.42169999977,2023-07-04 11:25:00,be,True,False,True,1.0,0.5,122.37999999998505,74190.80169999976
2023-07-05 09:45:00,BUY,1927.528,74190.80169999976,2023-07-05 11:02:00,tp2,True,True,True,1.0,0.5,192.29999999994146,74383.10169999971
2023-07-06 08:45:00,BUY,1923.815,74383.10169999971,2023-07-06 10:15:00,be,True,False,True,1.0,0.5,330.3920000000157,74713.49369999973
2023-07-07 12:45:00,SELL,1932.6715,74713.49369999973,2023-07-07 16:21:00,tp2,True,True,True,1.0,0.5,756.5405999999807,75470.03429999971
2023-07-10 06:45:00,SELL,1924.6915,75470.03429999971,2023-07-10 11:00:00,tp2,True,True,True,1.0,0.5,433.7034000000339,75903.73769999974
2023-07-11 09:45:00,SELL,1936.115,75903.73769999974,2023-07-11 11:00:00,tp2,True,True,True,1.0,0.5,331.40399999996174,76235.1416999997
2023-07-17 09:45:00,SELL,1957.1615,76235.1416999997,2023-07-17 11:00:00,tp2,True,True,True,1.0,0.5,346.76339999999567,76581.9050999997
2023-07-18 10:45:00,BUY,1964.315,76581.9050999997,2023-07-18 12:23:00,tp2,True,True,True,1.0,0.5,2018.0400000000059,78599.9450999997
2023-07-19 07:45:00,SELL,1977.44,78599.9450999997,2023-07-19 09:00:00,tp2,True,True,True,1.0,0.5,345.8940000000079,78945.83909999972
2023-07-20 14:45:00,BUY,1966.5865,78945.83909999972,2023-07-20 20:00:00,force_close,True,False,True,1.0,0.5,643.3127999999765,79589.15189999969
2023-07-21 08:45:00,BUY,1963.305,79589.15189999969,2023-07-21 10:06:00,tp2,True,True,True,1.0,0.5,342.9960000000146,79932.1478999997
2023-07-24 10:45:00,SELL,1965.84,79932.1478999997,2023-07-24 15:46:00,force_close,True,False,True,1.0,0.5,843.8920000000035,80776.03989999971
2023-07-26 10:45:00,SELL,1972.92,80776.03989999971,2023-07-26 12:00:00,tp2,True,True,True,1.0,0.5,612.5099999999502,81388.54989999966
2023-07-27 09:45:00,SELL,1977.905,81388.54989999966,2023-07-27 11:00:00,tp2,True,True,True,1.0,0.5,627.0000000000191,82015.54989999968
2023-07-28 12:45:00,BUY,1959.585,82015.54989999968,2023-07-28 15:45:00,be,True,False,True,1.0,0.5,261.5760000000004,82277.12589999968
2023-08-01 18:45:00,BUY,1943.908,82277.12589999968,2023-08-01 20:00:00,tp2,True,True,True,1.0,0.5,227.07599999997495,82504.20189999965
2023-08-02 18:30:00,SELL,1934.893,82504.20189999965,2023-08-02 20:01:00,be,True,False,True,1.0,0.5,37.923999999984915,82542.12589999964
2023-08-09 09:45:00,SELL,1925.255,82542.12589999964,2023-08-09 10:36:00,be,True,False,True,1.0,0.5,249.06400000000798,82791.18989999965
2023-08-28 13:00:00,BUY,1918.6,82791.18989999965,2023-08-28 13:35:00,tp2,True,True,True,1.0,0.5,345.8940000000079,83137.08389999966
2023-09-06 21:15:00,SELL,1917.645,83137.08389999966,2023-09-06 21:44:00,tp2,True,True,True,1.0,0.5,70.5839999999834,83207.66789999965
2023-09-14 11:45:00,SELL,1905.68,83207.66789999965,2023-09-14 12:29:00,be,True,False,True,1.0,0.5,394.51599999998547,83602.18389999964
2023-09-19 14:15:00,SELL,1933.235,83602.18389999964,2023-09-19 14:56:00,tp2,True,True,True,1.0,0.5,232.8719999999616,83835.0558999996
2023-09-20 15:45:00,SELL,1946.523,83835.0558999996,2023-09-20 16:00:00,tp2,True,True,True,1.0,0.5,218.38199999998363,84053.43789999958
2023-09-22 05:00:00,BUY,1925.405,84053.43789999958,2023-09-22 07:52:00,be,True,False,True,1.0,0.5,220.91200000000794,84274.3498999996
2023-09-25 08:00:00,BUY,1922.4865,84274.3498999996,2023-09-25 10:36:00,tp2,True,True,True,1.0,0.5,232.00259999999656,84506.35249999959
2023-10-02 18:45:00,BUY,1827.7815,84506.35249999959,2023-10-02 20:38:00,be,True,False,True,1.0,0.5,85.31320000000545,84591.66569999959
2023-10-11 01:30:00,SELL,1860.53,84591.66569999959,2023-10-11 03:43:00,tp2,True,True,True,1.0,0.5,148.8299999999735,84740.49569999956
2023-10-25 02:30:00,SELL,1974.065,84740.49569999956,2023-10-25 02:53:00,tp2,True,True,True,1.0,0.5,209.68800000000368,84950.18369999957
2023-11-02 22:15:00,BUY,1985.205,84950.18369999957,2023-11-02 22:38:00,tp2,True,True,True,1.0,0.5,169.11600000002903,85119.2996999996
2023-11-07 14:30:00,BUY,1967.4165,85119.2996999996,2023-11-07 19:31:00,force_close,False,False,True,1.0,0.5,145.43999999999454,85264.73969999958
2023-11-08 01:00:00,SELL,1967.5,85264.73969999958,2023-11-08 01:30:00,tp2,True,True,True,1.0,0.5,189.402000000005,85454.14169999959
2023-11-16 16:00:00,SELL,1983.245,85454.14169999959,2023-11-16 20:53:00,be,True,False,True,1.0,0.5,227.16800000003826,85681.30969999962
2023-11-22 19:15:00,BUY,1990.4115,85681.30969999962,2023-11-22 21:45:00,tp2,True,True,True,1.0,0.5,287.0646000000174,85968.37429999963
2023-12-11 13:00:00,SELL,1981.2795,85968.37429999963,2023-12-11 14:52:00,be,True,False,True,1.0,0.5,413.12760000001657,86381.50189999965
2023-12-21 17:45:00,BUY,2045.638,86381.50189999965,2023-12-21 19:00:00,tp2,True,True,True,1.0,0.5,140.1360000000049,86521.63789999965
2024-01-11 14:45:00,BUY,2015.62,86521.63789999965,2024-01-11 15:27:00,tp2,True,True,True,1.0,0.5,774.7979999999397,87296.43589999959
2024-01-18 17:45:00,BUY,2022.718,87296.43589999959,2024-01-18 21:42:00,tp2,True,True,True,1.0,0.5,209.68800000000368,87506.1238999996
2024-03-27 16:45:00,SELL,2194.65,87506.1238999996,2024-03-27 18:00:00,tp2,True,True,True,1.0,0.5,172.0140000000451,87678.13789999964
2024-04-08 15:15:00,BUY,2330.2865,87678.13789999964,2024-04-08 15:40:00,tp2,True,True,True,1.0,0.5,997.0746000000968,88675.21249999973
2024-05-03 01:45:00,BUY,2301.765,88675.21249999973,2024-05-03 02:32:00,tp2,True,True,True,1.0,0.5,325.60799999995237,89000.82049999968
2024-08-30 08:00:00,SELL,2523.0965,89000.82049999968,2024-08-30 08:59:00,tp2,True,True,True,1.0,0.5,888.6894000000307,89889.50989999971
2024-09-10 16:00:00,BUY,2512.8215,89889.50989999971,2024-09-10 17:58:00,tp2,True,True,True,1.0,0.5,480.0714000000748,90369.58129999979
2024-10-09 21:00:00,SELL,2608.465,90369.58129999979,2024-10-09 22:15:00,tp2,True,True,True,1.0,0.5,169.11599999994945,90538.69729999974
2024-10-10 00:15:00,BUY,2609.3199999999997,90538.69729999974,2024-10-10 01:03:00,tp2,True,True,True,1.0,0.5,832.758000000113,91371.45529999986
2024-11-06 08:45:00,SELL,2697.95,91371.45529999986,2024-11-06 09:08:00,tp2,True,True,True,1.0,0.5,1696.3619999999405,93067.81729999979
2024-11-07 17:45:00,SELL,2707.12,93067.81729999979,2024-11-07 21:12:00,tp2,True,True,True,1.0,0.5,734.2260000000674,93802.04329999986
2024-11-27 17:45:00,BUY,2635.665,93802.04329999986,2024-11-27 19:03:00,tp2,True,True,True,1.0,0.5,169.11599999994945,93971.15929999981
2025-04-22 18:45:00,SELL,3379.745,93971.15929999981,2025-04-22 20:00:00,tp2,True,True,True,1.0,0.5,1577.5440000000212,95548.70329999983
2025-06-11 18:45:00,BUY,3353.6,95548.70329999983,2025-06-11 20:18:00,tp2,True,True,True,1.0,0.5,1145.7419999999597,96694.44529999979
2025-07-07 05:30:00,SELL,3309.12,96694.44529999979,2025-07-07 06:29:00,be,True,False,True,1.0,0.5,823.0519999999938,97517.49729999978
